Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_CP130431.1	2078584	2079198	2	minus	leucyl/phenylalanyl-tRNA--protein transferase	aat		protein-coding			WP_162998209.1	leucyl/phenylalanyl-tRNA--protein transferase	204	QYR01_RS20535
NZ_CP130431.1	2079204	2080562	2	minus	acetyl-CoA carboxylase biotin carboxylase subunit	accC		protein-coding			WP_010661263.1	acetyl-CoA carboxylase biotin carboxylase subunit	452	QYR01_RS20540
NZ_CP130431.1	2080607	2081071	2	minus	acetyl-CoA carboxylase biotin carboxyl carrier protein	accB		protein-coding			WP_010661264.1	acetyl-CoA carboxylase biotin carboxyl carrier protein	154	QYR01_RS20545
NZ_CP130431.1	2081073	2081546	2	minus	type II 3-dehydroquinate dehydratase	aroQ		protein-coding			WP_105529147.1	type II 3-dehydroquinate dehydratase	157	QYR01_RS20550
NZ_CP130431.1	2081791	2082597	2	minus	DsbA family protein			protein-coding			WP_010661266.1	DsbA family protein	268	QYR01_RS20555
NZ_CP130431.1	2082645	2084060	2	minus	M48 family metalloprotease			protein-coding			WP_105529021.1	M48 family metalloprotease	471	QYR01_RS20560
NZ_CP130431.1	2084251	2085414	2	plus	pyridoxal phosphate-dependent aminotransferase			protein-coding			WP_105529148.1	pyridoxal phosphate-dependent aminotransferase	387	QYR01_RS20565
NZ_CP130431.1	2085511	2088291	2	minus	Rne/Rng family ribonuclease			protein-coding			WP_151577017.1	Rne/Rng family ribonuclease	926	QYR01_RS20570
NZ_CP130431.1	2088294	2088479	2	plus	hypothetical protein			protein-coding			WP_010661270.1	hypothetical protein	61	QYR01_RS20575
NZ_CP130431.1	2089016	2090254	2	plus	N-acetylmuramoyl-L-alanine amidase			protein-coding			WP_105529023.1	N-acetylmuramoyl-L-alanine amidase	412	QYR01_RS20580
NZ_CP130431.1	2090519	2092978	2	plus	penicillin-binding protein 1A			protein-coding			WP_010661272.1	penicillin-binding protein 1A	819	QYR01_RS20585
NZ_CP130431.1	2093133	2094261	2	plus	peptide chain release factor 2	prfB		protein-coding			WP_105529024.1	peptide chain release factor 2	375	QYR01_RS20590
NZ_CP130431.1	2094328	2095680	2	minus	M23 family metallopeptidase			protein-coding			WP_105529025.1	M23 family metallopeptidase	450	QYR01_RS20595
NZ_CP130431.1	2095810	2096637	2	minus	ferritin-like domain-containing protein			protein-coding			WP_105529026.1	ferritin-like domain-containing protein	275	QYR01_RS20600
NZ_CP130431.1	2096641	2097105	2	minus	peroxiredoxin			protein-coding			WP_105529027.1	peroxiredoxin	154	QYR01_RS20605
NZ_CP130431.1	2097393	2100791	2	plus	RNA-binding protein			protein-coding			WP_151606722.1	RNA-binding protein	1132	QYR01_RS20610
NZ_CP130431.1	2100847	2102100	2	minus	tyrosine--tRNA ligase	tyrS		protein-coding			WP_010661278.1	tyrosine--tRNA ligase	417	QYR01_RS20615
NZ_CP130431.1	2102355	2102687	2	minus	DMT family transporter			protein-coding			WP_105529028.1	DMT family transporter	110	QYR01_RS20620
NZ_CP130431.1	2102822	2103496	2	minus	alpha/beta hydrolase			protein-coding			WP_010661280.1	alpha/beta hydrolase	224	QYR01_RS20625
NZ_CP130431.1	2103692	2104852	2	plus	cysteine desulfurase family protein			protein-coding			WP_105529029.1	cysteine desulfurase family protein	386	QYR01_RS20630
NZ_CP130431.1	2104860	2105093	2	minus	hypothetical protein			protein-coding			WP_029924926.1	hypothetical protein	77	QYR01_RS20635
NZ_CP130431.1	2105436	2106959	2	plus	Fe-S cluster assembly protein SufB	sufB		protein-coding			WP_012092133.1	Fe-S cluster assembly protein SufB	507	QYR01_RS20640
NZ_CP130431.1	2107028	2107783	2	plus	Fe-S cluster assembly ATPase SufC	sufC		protein-coding			WP_151577015.1	Fe-S cluster assembly ATPase SufC	251	QYR01_RS20645
NZ_CP130431.1	2107797	2109074	2	plus	Fe-S cluster assembly protein SufD	sufD		protein-coding			WP_043062139.1	Fe-S cluster assembly protein SufD	425	QYR01_RS20650
NZ_CP130431.1	2109142	2110386	2	plus	cysteine desulfurase			protein-coding			WP_012092130.1	cysteine desulfurase	414	QYR01_RS20655
NZ_CP130431.1	2110383	2110802	2	plus	SUF system Fe-S cluster assembly protein			protein-coding			WP_010661287.1	SUF system Fe-S cluster assembly protein	139	QYR01_RS20660
NZ_CP130431.1	2111031	2111273	2	plus	GCG_CRPN prefix-to-repeats domain-containing protein			protein-coding			WP_376752910.1	GCG_CRPN prefix-to-repeats domain-containing protein	80	QYR01_RS24405
NZ_CP130431.1	2111371	2111703	2	minus	PepSY domain-containing protein			protein-coding			WP_010661288.1	PepSY domain-containing protein	110	QYR01_RS20665
NZ_CP130431.1	2112351	2112881	2	minus	class I SAM-dependent methyltransferase			protein-coding			WP_146113239.1	class I SAM-dependent methyltransferase	176	QYR01_RS20670
NZ_CP130431.1	2113570	2113645	2	minus	tRNA-Thr			tRNA						QYR01_RS20675
NZ_CP130431.1	2113798	2114571	2	plus	NAD kinase			protein-coding			WP_036583970.1	NAD kinase	257	QYR01_RS20680
NZ_CP130431.1	2114871	2116325	2	plus	DEAD/DEAH box helicase			protein-coding			WP_010661290.1	DEAD/DEAH box helicase	484	QYR01_RS20685
NZ_CP130431.1	2116363	2116719	2	minus	TfoX/Sxy family protein			protein-coding			WP_105529033.1	TfoX/Sxy family protein	118	QYR01_RS20690
NZ_CP130431.1	2116743	2117123	2	minus	Fe-S cluster assembly scaffold SufA	sufA		protein-coding			WP_010661292.1	Fe-S cluster assembly scaffold SufA	126	QYR01_RS20695
NZ_CP130431.1	2117314	2117958	2	plus	hypothetical protein			protein-coding			WP_010661293.1	hypothetical protein	214	QYR01_RS20700
NZ_CP130431.1	2118038	2118238	2	plus	heavy-metal-associated domain-containing protein			protein-coding			WP_105529034.1	heavy-metal-associated domain-containing protein	66	QYR01_RS20705
NZ_CP130431.1	2118573	2119241	2	plus	protein-L-isoaspartate O-methyltransferase family protein			protein-coding			WP_010661295.1	protein-L-isoaspartate O-methyltransferase family protein	222	QYR01_RS20710
NZ_CP130431.1	2119385	2120764	2	plus	TolC family outer membrane protein			protein-coding			WP_010661296.1	TolC family outer membrane protein	459	QYR01_RS20715
NZ_CP130431.1	2120993	2121772	2	plus	PopZ family protein			protein-coding			WP_105529035.1	PopZ family protein	259	QYR01_RS20720
NZ_CP130431.1	2121938	2124670	2	plus	valine--tRNA ligase			protein-coding			WP_105529036.1	valine--tRNA ligase	910	QYR01_RS20725
NZ_CP130431.1	2125064	2126305	2	plus	OmpP1/FadL family transporter			protein-coding			WP_105529037.1	OmpP1/FadL family transporter	413	QYR01_RS20730
NZ_CP130431.1	2126369	2127250	2	minus	NAD(P)-dependent oxidoreductase			protein-coding			WP_105529038.1	NAD(P)-dependent oxidoreductase	293	QYR01_RS20735
NZ_CP130431.1	2127280	2127900	2	minus	glutathione S-transferase family protein			protein-coding			WP_105529039.1	glutathione S-transferase family protein	206	QYR01_RS20740
NZ_CP130431.1	2128010	2128843	2	minus	ABC transporter permease			protein-coding			WP_029376257.1	ABC transporter permease	277	QYR01_RS20745
NZ_CP130431.1	2128845	2129567	2	minus	ABC transporter permease			protein-coding			WP_010661303.1	ABC transporter permease	240	QYR01_RS20750
NZ_CP130431.1	2129712	2130518	2	minus	ABC transporter substrate-binding protein			protein-coding			WP_010661304.1	ABC transporter substrate-binding protein	268	QYR01_RS20755
NZ_CP130431.1	2130863	2131366	2	minus	molybdopterin-guanine dinucleotide biosynthesis protein B	mobB		protein-coding			WP_036586792.1	molybdopterin-guanine dinucleotide biosynthesis protein B	167	QYR01_RS20760
NZ_CP130431.1	2131363	2131998	2	minus	molybdenum cofactor guanylyltransferase	mobA		protein-coding			WP_105529040.1	molybdenum cofactor guanylyltransferase	211	QYR01_RS20765
NZ_CP130431.1	2131995	2132882	2	minus	DMT family transporter			protein-coding			WP_043062075.1	DMT family transporter	295	QYR01_RS20770
NZ_CP130431.1	2133010	2133999	2	minus	GTP 3',8-cyclase MoaA	moaA		protein-coding			WP_029924909.1	GTP 3',8-cyclase MoaA	329	QYR01_RS20775
NZ_CP130431.1	2134229	2134588	2	plus	gamma-butyrobetaine hydroxylase-like domain-containing protein			protein-coding			WP_105529041.1	gamma-butyrobetaine hydroxylase-like domain-containing protein	119	QYR01_RS20780
NZ_CP130431.1	2134602	2135066	2	minus	MarR family winged helix-turn-helix transcriptional regulator			protein-coding			WP_105529042.1	MarR family winged helix-turn-helix transcriptional regulator	154	QYR01_RS20785
NZ_CP130431.1	2135114	2136019	2	plus	alpha/beta fold hydrolase			protein-coding			WP_010661311.1	alpha/beta fold hydrolase	301	QYR01_RS20790
NZ_CP130431.1	2136002	2136631	2	minus	TetR/AcrR family transcriptional regulator			protein-coding			WP_105529043.1	TetR/AcrR family transcriptional regulator	209	QYR01_RS20795
NZ_CP130431.1	2136730	2137476	2	plus	SDR family NAD(P)-dependent oxidoreductase			protein-coding			WP_151616056.1	SDR family NAD(P)-dependent oxidoreductase	248	QYR01_RS20800
NZ_CP130431.1	2137512	2139131	2	minus	fumarate hydratase			protein-coding			WP_105529045.1	fumarate hydratase	539	QYR01_RS20805
NZ_CP130431.1	2139498	2141480	2	plus	L,D-transpeptidase family protein			protein-coding			WP_373366455.1	L,D-transpeptidase family protein	660	QYR01_RS20810
NZ_CP130431.1	2141660	2141734	2	plus	tRNA-Val			tRNA						QYR01_RS20815
NZ_CP130431.1	2141915	2142043	2	plus	hypothetical protein			protein-coding			WP_010660176.1	hypothetical protein	42	QYR01_RS20820
NZ_CP130431.1	2142541	2142741	2	plus	hypothetical protein			protein-coding			WP_036584043.1	hypothetical protein	66	QYR01_RS20825
NZ_CP130431.1	2143387	2144505	2	plus	porin			protein-coding			WP_010660173.1	porin	372	QYR01_RS20830
NZ_CP130431.1	2144765	2145853	2	plus	sensor domain-containing diguanylate cyclase			protein-coding			WP_105529047.1	sensor domain-containing diguanylate cyclase	362	QYR01_RS20835
NZ_CP130431.1	2145954	2146508	2	minus	hypothetical protein			protein-coding			WP_029376114.1	hypothetical protein	184	QYR01_RS20840
NZ_CP130431.1	2146704	2146850	2	plus	hypothetical protein			protein-coding			WP_155243322.1	hypothetical protein	48	QYR01_RS20845
NZ_CP130431.1	2146942	2147991	2	plus	lipoate--protein ligase family protein			protein-coding			WP_010660170.1	lipoate--protein ligase family protein	349	QYR01_RS20850
NZ_CP130431.1	2148110	2149732	2	plus	ABC-F family ATP-binding cassette domain-containing protein			protein-coding			WP_302702674.1	ABC-F family ATP-binding cassette domain-containing protein	540	QYR01_RS20855
NZ_CP130431.1	2149902	2149978	2	plus	tRNA-Arg			tRNA						QYR01_RS20860
NZ_CP130431.1	2150372	2151508	2	minus	glycosyltransferase family 2 protein			protein-coding			WP_105529048.1	glycosyltransferase family 2 protein	378	QYR01_RS20865
NZ_CP130431.1	2151502	2152047	2	minus	polysaccharide biosynthesis C-terminal domain-containing protein			protein-coding			WP_105529049.1	polysaccharide biosynthesis C-terminal domain-containing protein	181	QYR01_RS20870
NZ_CP130431.1	2152592	2153398	2	plus	ABC transporter substrate-binding protein			protein-coding			WP_105529050.1	ABC transporter substrate-binding protein	268	QYR01_RS20875
NZ_CP130431.1	2153795	2154292	2	plus	GNAT family N-acetyltransferase			protein-coding			WP_012092095.1	GNAT family N-acetyltransferase	165	QYR01_RS20880
NZ_CP130431.1	2154425	2156782	2	plus	sensor histidine kinase NtrY-like			protein-coding			WP_043061714.1	sensor histidine kinase NtrY-like	785	QYR01_RS20885
NZ_CP130431.1	2156784	2158145	2	plus	nitrogen assimilation response regulator NtrX	ntrX		protein-coding			WP_010660147.1	nitrogen assimilation response regulator NtrX	453	QYR01_RS20890
NZ_CP130431.1	2158276	2159652	2	plus	Trk system potassium transporter TrkA	trkA		protein-coding			WP_010660146.1	Trk system potassium transporter TrkA	458	QYR01_RS20895
NZ_CP130431.1	2159802	2160014	2	plus	uncharacterized gene			pseudogene						QYR01_RS20900
NZ_CP130431.1	2160020	2160256	2	plus	RNA chaperone Hfq	hfq		protein-coding			WP_002964239.1	RNA chaperone Hfq	78	QYR01_RS20905
NZ_CP130431.1	2160595	2162013	2	plus	GTPase HflX	hflX		protein-coding			WP_012092092.1	GTPase HflX	472	QYR01_RS20910
NZ_CP130431.1	2162122	2162751	2	plus	ATP-dependent Clp endopeptidase proteolytic subunit ClpP	clpP		protein-coding			WP_010660144.1	ATP-dependent Clp endopeptidase proteolytic subunit ClpP	209	QYR01_RS20915
NZ_CP130431.1	2163149	2164423	2	plus	ATP-dependent Clp protease ATP-binding subunit ClpX	clpX		protein-coding			WP_010660143.1	ATP-dependent Clp protease ATP-binding subunit ClpX	424	QYR01_RS20920
NZ_CP130431.1	2164730	2167168	2	plus	endopeptidase La	lon		protein-coding			WP_029924884.1	endopeptidase La	812	QYR01_RS20925
NZ_CP130431.1	2167446	2167721	2	plus	HU family DNA-binding protein			protein-coding			WP_006470422.1	HU family DNA-binding protein	91	QYR01_RS20930
NZ_CP130431.1	2168045	2168305	2	minus	hypothetical protein			protein-coding			WP_029924881.1	hypothetical protein	86	QYR01_RS20935
NZ_CP130431.1	2168338	2168526	2	minus	hypothetical protein			protein-coding			WP_029924879.1	hypothetical protein	62	QYR01_RS20940
NZ_CP130431.1	2168595	2169560	2	minus	4-hydroxy-tetrahydrodipicolinate synthase	dapA		protein-coding			WP_105529051.1	4-hydroxy-tetrahydrodipicolinate synthase	321	QYR01_RS20945
NZ_CP130431.1	2169865	2172789	2	minus	excinuclease ABC subunit UvrA	uvrA		protein-coding			WP_010660138.1	excinuclease ABC subunit UvrA	974	QYR01_RS20950
NZ_CP130431.1	2173782	2174300	2	plus	single-stranded DNA-binding protein	ssb		protein-coding			WP_029924876.1	single-stranded DNA-binding protein	172	QYR01_RS20955
NZ_CP130431.1	2174417	2174830	2	minus	arsenate reductase (glutaredoxin)	arsC		protein-coding			WP_105529052.1	arsenate reductase (glutaredoxin)	137	QYR01_RS20960
NZ_CP130431.1	2174885	2175658	2	minus	phosphonate metabolism transcriptional regulator PhnF	phnF		protein-coding			WP_162998213.1	phosphonate metabolism transcriptional regulator PhnF	257	QYR01_RS20965
NZ_CP130431.1	2175873	2176400	2	plus	phosphonate C-P lyase system protein PhnG	phnG		protein-coding			WP_105529053.1	phosphonate C-P lyase system protein PhnG	175	QYR01_RS20970
NZ_CP130431.1	2176400	2177029	2	plus	phosphonate C-P lyase system protein PhnH	phnH		protein-coding			WP_105529054.1	phosphonate C-P lyase system protein PhnH	209	QYR01_RS20975
NZ_CP130431.1	2177032	2178141	2	plus	carbon-phosphorus lyase complex subunit PhnI			protein-coding			WP_010660131.1	carbon-phosphorus lyase complex subunit PhnI	369	QYR01_RS20980
NZ_CP130431.1	2178138	2179031	2	plus	alpha-D-ribose 1-methylphosphonate 5-phosphate C-P-lyase PhnJ			protein-coding			WP_105529055.1	alpha-D-ribose 1-methylphosphonate 5-phosphate C-P-lyase PhnJ	297	QYR01_RS20985
NZ_CP130431.1	2179028	2179804	2	plus	phosphonate C-P lyase system protein PhnK	phnK		protein-coding			WP_010660129.1	phosphonate C-P lyase system protein PhnK	258	QYR01_RS20990
NZ_CP130431.1	2179872	2180591	2	plus	phosphonate C-P lyase system protein PhnL	phnL		protein-coding			WP_036563687.1	phosphonate C-P lyase system protein PhnL	239	QYR01_RS20995
NZ_CP130431.1	2180588	2181244	2	plus	DapH/DapD/GlmU-related protein			protein-coding			WP_105529056.1	DapH/DapD/GlmU-related protein	218	QYR01_RS21000
NZ_CP130431.1	2181237	2182376	2	plus	alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase			protein-coding			WP_029924865.1	alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase	379	QYR01_RS21005
NZ_CP130431.1	2182382	2182960	2	plus	phosphonate metabolism protein/1,5-bisphosphokinase (PRPP-forming) PhnN	phnN		protein-coding			WP_105529150.1	phosphonate metabolism protein/1,5-bisphosphokinase (PRPP-forming) PhnN	192	QYR01_RS21010
NZ_CP130431.1	2183063	2183890	2	plus	phosphonate ABC transporter ATP-binding protein	phnC		protein-coding			WP_012092077.1	phosphonate ABC transporter ATP-binding protein	275	QYR01_RS21015
NZ_CP130431.1	2183948	2184889	2	plus	phosphonate ABC transporter substrate-binding protein	phnD		protein-coding			WP_094513756.1	phosphonate ABC transporter substrate-binding protein	313	QYR01_RS21020
NZ_CP130431.1	2185009	2185881	2	plus	phosphonate ABC transporter, permease protein PhnE	phnE		protein-coding			WP_010660122.1	phosphonate ABC transporter, permease protein PhnE	290	QYR01_RS21025
NZ_CP130431.1	2185892	2186764	2	plus	phosphonate ABC transporter, permease protein PhnE	phnE		protein-coding			WP_010660121.1	phosphonate ABC transporter, permease protein PhnE	290	QYR01_RS21030
NZ_CP130431.1	2186845	2187474	2	minus	MarC family protein			protein-coding			WP_010660120.1	MarC family protein	209	QYR01_RS21035
NZ_CP130431.1	2187761	2190532	2	plus	DNA gyrase subunit A	gyrA		protein-coding			WP_029376107.1	DNA gyrase subunit A	923	QYR01_RS21040
NZ_CP130431.1	2190758	2190907	2	minus	hypothetical protein			protein-coding			WP_010660118.1	hypothetical protein	49	QYR01_RS21045
NZ_CP130431.1	2191102	2191596	2	plus	pantetheine-phosphate adenylyltransferase	coaD		protein-coding			WP_012092071.1	pantetheine-phosphate adenylyltransferase	164	QYR01_RS21050
NZ_CP130431.1	2191617	2192207	2	plus	peptidylprolyl isomerase			protein-coding			WP_010660116.1	peptidylprolyl isomerase	196	QYR01_RS21055
NZ_CP130431.1	2192242	2192748	2	plus	peptidylprolyl isomerase			protein-coding			WP_012092069.1	peptidylprolyl isomerase	168	QYR01_RS21060
NZ_CP130431.1	2192815	2193906	2	plus	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	queA		protein-coding			WP_105529058.1	tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA	363	QYR01_RS21065
NZ_CP130431.1	2193903	2195054	2	plus	tRNA guanosine(34) transglycosylase Tgt	tgt		protein-coding			WP_010660113.1	tRNA guanosine(34) transglycosylase Tgt	383	QYR01_RS21070
NZ_CP130431.1	2195107	2195724	2	minus	TetR/AcrR family transcriptional regulator			protein-coding			WP_373418770.1	TetR/AcrR family transcriptional regulator	205	QYR01_RS21075
NZ_CP130431.1	2195826	2197010	2	plus	efflux RND transporter periplasmic adaptor subunit			protein-coding			WP_012092065.1	efflux RND transporter periplasmic adaptor subunit	394	QYR01_RS21080
NZ_CP130431.1	2197020	2200109	2	plus	efflux RND transporter permease subunit			protein-coding			WP_010660110.1	efflux RND transporter permease subunit	1029	QYR01_RS21085
NZ_CP130431.1	2200211	2201206	2	plus	LLM class flavin-dependent oxidoreductase			protein-coding			WP_105529060.1	LLM class flavin-dependent oxidoreductase	331	QYR01_RS21090
NZ_CP130431.1	2201195	2202109	2	minus	LysR family transcriptional regulator			protein-coding			WP_010660108.1	LysR family transcriptional regulator	304	QYR01_RS21095
NZ_CP130431.1	2202212	2203396	2	plus	acyl-CoA dehydrogenase			protein-coding			WP_010660107.1	acyl-CoA dehydrogenase	394	QYR01_RS21100
NZ_CP130431.1	2203479	2204624	2	plus	CaiB/BaiF CoA transferase family protein			protein-coding			WP_105529061.1	CaiB/BaiF CoA transferase family protein	381	QYR01_RS21105
NZ_CP130431.1	2204772	2204856	2	minus	tRNA-Leu			tRNA						QYR01_RS21110
NZ_CP130431.1	2205162	2206109	2	minus	patatin family protein			protein-coding			WP_010660105.1	patatin family protein	315	QYR01_RS21115
NZ_CP130431.1	2206322	2206747	2	minus	phosphoribosyl-AMP cyclohydrolase	hisI		protein-coding			WP_105529062.1	phosphoribosyl-AMP cyclohydrolase	141	QYR01_RS21120
NZ_CP130431.1	2206758	2207399	2	minus	GTP cyclohydrolase I FolE	folE		protein-coding			WP_006466810.1	GTP cyclohydrolase I FolE	213	QYR01_RS21125
NZ_CP130431.1	2207660	2208100	2	plus	iron-sulfur cluster assembly scaffold protein			protein-coding			WP_010660103.1	iron-sulfur cluster assembly scaffold protein	146	QYR01_RS21130
NZ_CP130431.1	2208100	2208459	2	plus	membrane protein insertion efficiency factor YidD	yidD		protein-coding			WP_010660102.1	membrane protein insertion efficiency factor YidD	119	QYR01_RS21135
NZ_CP130431.1	2208813	2210027	2	plus	D-alanyl-D-alanine carboxypeptidase			protein-coding			WP_105529063.1	D-alanyl-D-alanine carboxypeptidase	404	QYR01_RS21140
NZ_CP130431.1	2210178	2212154	2	plus	threonine--tRNA ligase	thrS		protein-coding			WP_029924832.1	threonine--tRNA ligase	658	QYR01_RS21145
NZ_CP130431.1	2212208	2213152	2	minus	hypothetical protein			protein-coding			WP_373366444.1	hypothetical protein	314	QYR01_RS21150
NZ_CP130431.1	2213434	2214021	2	plus	nitroreductase family protein			protein-coding			WP_010660098.1	nitroreductase family protein	195	QYR01_RS21155
NZ_CP130431.1	2214062	2214673	2	plus	flavin reductase family protein			protein-coding			WP_029924826.1	flavin reductase family protein	203	QYR01_RS21160
NZ_CP130431.1	2214740	2215564	2	minus	nucleoside triphosphate pyrophosphohydrolase	mazG		protein-coding			WP_029924824.1	nucleoside triphosphate pyrophosphohydrolase	274	QYR01_RS21165
NZ_CP130431.1	2215707	2216714	2	plus	UDP-glucose 4-epimerase GalE	galE		protein-coding			WP_010660095.1	UDP-glucose 4-epimerase GalE	335	QYR01_RS21170
NZ_CP130431.1	2216874	2217860	2	plus	bile acid:sodium symporter family protein			protein-coding			WP_036563726.1	bile acid:sodium symporter family protein	328	QYR01_RS21175
NZ_CP130431.1	2218039	2218869	2	plus	class I SAM-dependent DNA methyltransferase			protein-coding			WP_010660093.1	class I SAM-dependent DNA methyltransferase	276	QYR01_RS21180
NZ_CP130431.1	2219014	2219265	2	minus	hypothetical protein			protein-coding			WP_029376105.1	hypothetical protein	83	QYR01_RS21185
NZ_CP130431.1	2219307	2220797	2	plus	acetyl-CoA hydrolase/transferase family protein			protein-coding			WP_010660092.1	acetyl-CoA hydrolase/transferase family protein	496	QYR01_RS21190
NZ_CP130431.1	2221034	2221195	2	plus	Thivi_2564 family membrane protein			protein-coding			WP_010660091.1	Thivi_2564 family membrane protein	53	QYR01_RS21195
NZ_CP130431.1	2221575	2222366	2	plus	GGDEF domain-containing protein			protein-coding			WP_012092042.1	GGDEF domain-containing protein	263	QYR01_RS21200
NZ_CP130431.1	2222376	2222897	2	minus	GNAT family N-acetyltransferase			protein-coding			WP_010660089.1	GNAT family N-acetyltransferase	173	QYR01_RS21205
NZ_CP130431.1	2222900	2223754	2	minus	3-mercaptopyruvate sulfurtransferase	sseA		protein-coding			WP_010660088.1	3-mercaptopyruvate sulfurtransferase	284	QYR01_RS21210
NZ_CP130431.1	2223814	2224557	2	minus	alanyl-tRNA editing protein			protein-coding			WP_010660087.1	alanyl-tRNA editing protein	247	QYR01_RS21215
NZ_CP130431.1	2224560	2225588	2	minus	cysteine synthase A			protein-coding			WP_010660086.1	cysteine synthase A	342	QYR01_RS21220
NZ_CP130431.1	2225759	2227153	2	minus	DEAD/DEAH box helicase			protein-coding			WP_036563724.1	DEAD/DEAH box helicase	464	QYR01_RS21225
NZ_CP130431.1	2227439	2228698	2	minus	threonine ammonia-lyase IlvA	ilvA		protein-coding			WP_029376102.1	threonine ammonia-lyase IlvA	419	QYR01_RS21230
NZ_CP130431.1	2228896	2228981	2	plus	tRNA-Leu			tRNA						QYR01_RS21235
NZ_CP130431.1	2229094	2229960	2	plus	mechanosensitive ion channel family protein			protein-coding			WP_010660083.1	mechanosensitive ion channel family protein	288	QYR01_RS21240
NZ_CP130431.1	2230030	2230629	2	minus	NAD(P)H:quinone oxidoreductase type IV	wrbA		protein-coding			WP_010660082.1	NAD(P)H:quinone oxidoreductase type IV	199	QYR01_RS21245
NZ_CP130431.1	2230801	2231559	2	plus	competence/damage-inducible protein A			protein-coding			WP_010660081.1	competence/damage-inducible protein A	252	QYR01_RS21250
NZ_CP130431.1	2231636	2232481	2	plus	universal stress protein			protein-coding			WP_010660080.1	universal stress protein	281	QYR01_RS21255
NZ_CP130431.1	2232774	2233271	2	plus	xanthine phosphoribosyltransferase	gpt		protein-coding			WP_010660079.1	xanthine phosphoribosyltransferase	165	QYR01_RS21260
NZ_CP130431.1	2233604	2234092	2	plus	NUDIX hydrolase			protein-coding			WP_010660078.1	NUDIX hydrolase	162	QYR01_RS21265
NZ_CP130431.1	2234835	2238617	2	plus	vitamin B12-dependent ribonucleotide reductase			protein-coding			WP_010660077.1	vitamin B12-dependent ribonucleotide reductase	1260	QYR01_RS21270
NZ_CP130431.1	2238806	2239396	2	plus	PRC-barrel domain-containing protein			protein-coding			WP_010660076.1	PRC-barrel domain-containing protein	196	QYR01_RS21275
NZ_CP130431.1	2239577	2240905	2	plus	mechanosensitive ion channel family protein			protein-coding			WP_080574587.1	mechanosensitive ion channel family protein	442	QYR01_RS21280
NZ_CP130431.1	2240802	2242115	2	minus	uncharacterized gene			pseudogene						QYR01_RS21285
NZ_CP130431.1	2242146	2243273	2	minus	NAD(P)-binding domain-containing protein			protein-coding			WP_182505886.1	NAD(P)-binding domain-containing protein	375	QYR01_RS21290
NZ_CP130431.1	2243346	2244536	2	minus	low temperature requirement protein A			protein-coding			WP_029376101.1	low temperature requirement protein A	396	QYR01_RS21295
NZ_CP130431.1	2244657	2245877	2	minus	TIGR03862 family flavoprotein			protein-coding			WP_010660071.1	TIGR03862 family flavoprotein	406	QYR01_RS21300
NZ_CP130431.1	2245902	2248475	2	minus	cell cycle histidine kinase CckA	cckA		protein-coding			WP_151576354.1	cell cycle histidine kinase CckA	857	QYR01_RS21305
NZ_CP130431.1	2248904	2250181	2	plus	flagellar biosynthetic protein FliO			protein-coding			WP_010660069.1	flagellar biosynthetic protein FliO	425	QYR01_RS21310
NZ_CP130431.1	2250264	2250680	2	minus	RNA polymerase-binding protein DksA	dksA		protein-coding			WP_010660068.1	RNA polymerase-binding protein DksA	138	QYR01_RS21315
NZ_CP130431.1	2251070	2251570	2	plus	SixA phosphatase family protein			protein-coding			WP_010660067.1	SixA phosphatase family protein	166	QYR01_RS21320
NZ_CP130431.1	2251663	2253123	2	plus	YcjX family protein			protein-coding			WP_010660066.1	YcjX family protein	486	QYR01_RS21325
NZ_CP130431.1	2253120	2254202	2	plus	YcjF family protein			protein-coding			WP_010660065.1	YcjF family protein	360	QYR01_RS21330
NZ_CP130431.1	2254450	2254983	2	plus	hypothetical protein			protein-coding			WP_012092019.1	hypothetical protein	177	QYR01_RS21335
NZ_CP130431.1	2254992	2255522	2	minus	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	folK		protein-coding			WP_010660063.1	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	176	QYR01_RS21340
NZ_CP130431.1	2255519	2255878	2	minus	dihydroneopterin aldolase	folB		protein-coding			WP_010660062.1	dihydroneopterin aldolase	119	QYR01_RS21345
NZ_CP130431.1	2255883	2256731	2	minus	dihydropteroate synthase	folP		protein-coding			WP_010660061.1	dihydropteroate synthase	282	QYR01_RS21350
NZ_CP130431.1	2256917	2257543	2	plus	DUF922 domain-containing Zn-dependent protease			protein-coding			WP_010660060.1	DUF922 domain-containing Zn-dependent protease	208	QYR01_RS21355
NZ_CP130431.1	2257551	2258141	2	minus	NAD(P)/FAD-dependent oxidoreductase			protein-coding			WP_010660059.1	NAD(P)/FAD-dependent oxidoreductase	196	QYR01_RS21360
NZ_CP130431.1	2258165	2258488	2	minus	2Fe-2S iron-sulfur cluster-binding protein			protein-coding			WP_010660058.1	2Fe-2S iron-sulfur cluster-binding protein	107	QYR01_RS21365
