Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_CP130429.1	2873656	2874852		minus	PucR family transcriptional regulator			protein-coding			WP_055867830.1	PucR family transcriptional regulator	398	QYR02_RS14010
NZ_CP130429.1	2874884	2877610		minus	pyruvate dehydrogenase (acetyl-transferring), homodimeric type	aceE		protein-coding			WP_017830439.1	pyruvate dehydrogenase (acetyl-transferring), homodimeric type	908	QYR02_RS14015
NZ_CP130429.1	2877764	2877836		plus	tRNA-Val			tRNA						QYR02_RS14020
NZ_CP130429.1	2877905	2878699		minus	PaaX family transcriptional regulator			protein-coding			WP_302791997.1	PaaX family transcriptional regulator	264	QYR02_RS14025
NZ_CP130429.1	2878696	2879286		minus	GNAT family N-acetyltransferase			protein-coding			WP_302792000.1	GNAT family N-acetyltransferase	196	QYR02_RS14030
NZ_CP130429.1	2879325	2880338		plus	alpha/beta hydrolase family protein			protein-coding			WP_302794627.1	alpha/beta hydrolase family protein	337	QYR02_RS14035
NZ_CP130429.1	2880443	2881330		plus	TIGR01777 family oxidoreductase			protein-coding			WP_302792002.1	TIGR01777 family oxidoreductase	295	QYR02_RS14040
NZ_CP130429.1	2881403	2882356		plus	L-lactate dehydrogenase			protein-coding			WP_017830455.1	L-lactate dehydrogenase	317	QYR02_RS14045
NZ_CP130429.1	2882395	2883243		minus	aldo/keto reductase			protein-coding			WP_302792004.1	aldo/keto reductase	282	QYR02_RS14050
NZ_CP130429.1	2883286	2883708		plus	YchJ family protein			protein-coding			WP_302792006.1	YchJ family protein	140	QYR02_RS14055
NZ_CP130429.1	2883745	2884479		plus	zinc ribbon domain-containing protein			protein-coding			WP_055867851.1	zinc ribbon domain-containing protein	244	QYR02_RS14060
NZ_CP130429.1	2884502	2886202		plus	bifunctional 3'-5' exonuclease/DNA polymerase			protein-coding			WP_302792011.1	bifunctional 3'-5' exonuclease/DNA polymerase	566	QYR02_RS14065
NZ_CP130429.1	2886246	2886602		plus	RNase P RNA component class A	rnpB		RNase_P_RNA						QYR02_RS14070
NZ_CP130429.1	2886755	2887411		plus	YoaK family protein			protein-coding			WP_302792013.1	YoaK family protein	218	QYR02_RS14075
NZ_CP130429.1	2887513	2888259		minus	polyphosphate--glucose phosphotransferase	ppgK		protein-coding			WP_055867859.1	polyphosphate--glucose phosphotransferase	248	QYR02_RS14080
NZ_CP130429.1	2888328	2888552		plus	hypothetical protein			protein-coding			WP_017830462.1	hypothetical protein	74	QYR02_RS14085
NZ_CP130429.1	2888555	2889892		plus	type I glutamate--ammonia ligase	glnA		protein-coding			WP_017830463.1	type I glutamate--ammonia ligase	445	QYR02_RS14090
NZ_CP130429.1	2889902	2892877		plus	bifunctional [glutamine synthetase] adenylyltransferase/[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase			protein-coding			WP_302792020.1	bifunctional [glutamine synthetase] adenylyltransferase/[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase	991	QYR02_RS14095
NZ_CP130429.1	2892928	2893848		plus	diacylglycerol/lipid kinase family protein			protein-coding			WP_055867871.1	diacylglycerol/lipid kinase family protein	306	QYR02_RS14100
NZ_CP130429.1	2893883	2895016		minus	AI-2E family transporter			protein-coding			WP_302792022.1	AI-2E family transporter	377	QYR02_RS14105
NZ_CP130429.1	2895219	2896643		minus	type I glutamate--ammonia ligase	glnA		protein-coding			WP_017830467.1	type I glutamate--ammonia ligase	474	QYR02_RS14110
NZ_CP130429.1	2896791	2897219		plus	RDD family protein			protein-coding			WP_031206091.1	RDD family protein	142	QYR02_RS14115
NZ_CP130429.1	2897238	2897726		minus	ATP-dependent zinc protease family protein			protein-coding			WP_036323483.1	ATP-dependent zinc protease family protein	162	QYR02_RS14120
NZ_CP130429.1	2897744	2898931		plus	RimK family alpha-L-glutamate ligase			protein-coding			WP_017830470.1	RimK family alpha-L-glutamate ligase	395	QYR02_RS14125
NZ_CP130429.1	2898991	2899701		minus	DUF4191 domain-containing protein			protein-coding			WP_055867876.1	DUF4191 domain-containing protein	236	QYR02_RS14130
NZ_CP130429.1	2899863	2901338		plus	hypothetical protein			protein-coding			WP_302792029.1	hypothetical protein	491	QYR02_RS14135
NZ_CP130429.1	2901348	2903108		minus	2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase	sucB		protein-coding			WP_302792031.1	2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase	586	QYR02_RS14140
NZ_CP130429.1	2903176	2904549		minus	dihydrolipoyl dehydrogenase	lpdA		protein-coding			WP_302792033.1	dihydrolipoyl dehydrogenase	457	QYR02_RS14145
NZ_CP130429.1	2904553	2906025		minus	leucyl aminopeptidase			protein-coding			WP_302792035.1	leucyl aminopeptidase	490	QYR02_RS14150
NZ_CP130429.1	2906139	2907080		plus	proteasome assembly chaperone family protein			protein-coding			WP_288968631.1	proteasome assembly chaperone family protein	313	QYR02_RS14155
NZ_CP130429.1	2907249	2908487		plus	RNA polymerase sigma factor			protein-coding			WP_017830477.1	RNA polymerase sigma factor	412	QYR02_RS14160
NZ_CP130429.1	2908484	2909179		plus	coenzyme F420-0:L-glutamate ligase			protein-coding			WP_302792039.1	coenzyme F420-0:L-glutamate ligase	231	QYR02_RS14165
NZ_CP130429.1	2909241	2910257		minus	sugar-transfer associated ATP-grasp domain-containing protein			protein-coding			WP_302792041.1	sugar-transfer associated ATP-grasp domain-containing protein	338	QYR02_RS14170
NZ_CP130429.1	2910338	2911042		plus	alanine racemase			protein-coding			WP_302792043.1	alanine racemase	234	QYR02_RS14175
NZ_CP130429.1	2911039	2912079		plus	alanine racemase			protein-coding			WP_302792044.1	alanine racemase	346	QYR02_RS14180
NZ_CP130429.1	2912125	2912343		minus	DUF7455 domain-containing protein			protein-coding			WP_021200689.1	DUF7455 domain-containing protein	72	QYR02_RS14185
NZ_CP130429.1	2912525	2914645		plus	DNA gyrase/topoisomerase IV subunit B			protein-coding			WP_371861300.1	DNA gyrase/topoisomerase IV subunit B	706	QYR02_RS14190
NZ_CP130429.1	2914688	2917129		minus	DNA gyrase/topoisomerase IV subunit A			protein-coding			WP_302792048.1	DNA gyrase/topoisomerase IV subunit A	813	QYR02_RS14195
NZ_CP130429.1	2917225	2918295		plus	alkaline phosphatase family protein			protein-coding			WP_302792050.1	alkaline phosphatase family protein	356	QYR02_RS14200
NZ_CP130429.1	2918328	2919377		minus	septation protein SepH	sepH		protein-coding			WP_302792052.1	septation protein SepH	349	QYR02_RS14205
NZ_CP130429.1	2919576	2919869		plus	DUF4193 domain-containing protein			protein-coding			WP_029259298.1	DUF4193 domain-containing protein	97	QYR02_RS14210
NZ_CP130429.1	2919945	2920409		minus	DUF3093 domain-containing protein			protein-coding			WP_017830488.1	DUF3093 domain-containing protein	154	QYR02_RS14215
NZ_CP130429.1	2920422	2920895		plus	dUTP diphosphatase	dut		protein-coding			WP_051056601.1	dUTP diphosphatase	157	QYR02_RS14220
NZ_CP130429.1	2920888	2921475		plus	DUF3710 domain-containing protein			protein-coding			WP_017830490.1	DUF3710 domain-containing protein	195	QYR02_RS14225
NZ_CP130429.1	2921472	2922206		plus	DUF3159 domain-containing protein			protein-coding			WP_055867918.1	DUF3159 domain-containing protein	244	QYR02_RS14230
NZ_CP130429.1	2922360	2925194		plus	aconitate hydratase			protein-coding			WP_055867921.1	aconitate hydratase	944	QYR02_RS14235
NZ_CP130429.1	2925363	2927303		plus	1-deoxy-D-xylulose-5-phosphate synthase	dxs		protein-coding			WP_141386782.1	1-deoxy-D-xylulose-5-phosphate synthase	646	QYR02_RS14240
NZ_CP130429.1	2927333	2928094		minus	SPFH domain-containing protein			protein-coding			WP_302792061.1	SPFH domain-containing protein	253	QYR02_RS14245
NZ_CP130429.1	2928169	2929620		minus	glycerol-3-phosphate dehydrogenase/oxidase			protein-coding			WP_302792063.1	glycerol-3-phosphate dehydrogenase/oxidase	483	QYR02_RS14250
NZ_CP130429.1	2929617	2930195		minus	TetR/AcrR family transcriptional regulator			protein-coding			WP_302792065.1	TetR/AcrR family transcriptional regulator	192	QYR02_RS14255
NZ_CP130429.1	2930216	2931838		plus	FAD-binding oxidoreductase			protein-coding			WP_302792068.1	FAD-binding oxidoreductase	540	QYR02_RS14260
NZ_CP130429.1	2931840	2932760		plus	YegS/Rv2252/BmrU family lipid kinase			protein-coding			WP_302792070.1	YegS/Rv2252/BmrU family lipid kinase	306	QYR02_RS14265
NZ_CP130429.1	2932757	2934379		plus	GMC oxidoreductase			protein-coding			WP_302792073.1	GMC oxidoreductase	540	QYR02_RS14270
NZ_CP130429.1	2934440	2936584		minus	3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein			protein-coding			WP_302794628.1	3-hydroxyacyl-CoA dehydrogenase NAD-binding domain-containing protein	714	QYR02_RS14275
NZ_CP130429.1	2936593	2937798		minus	thiolase family protein			protein-coding			WP_017830501.1	thiolase family protein	401	QYR02_RS14280
NZ_CP130429.1	2937871	2939064		minus	ribonuclease D			protein-coding			WP_055867943.1	ribonuclease D	397	QYR02_RS14285
NZ_CP130429.1	2939057	2939638		minus	DUF3000 domain-containing protein			protein-coding			WP_055867949.1	DUF3000 domain-containing protein	193	QYR02_RS14290
NZ_CP130429.1	2939664	2940818		plus	alpha/beta hydrolase family protein			protein-coding			WP_055867953.1	alpha/beta hydrolase family protein	384	QYR02_RS14295
NZ_CP130429.1	2940802	2941233		minus	SufE family protein			protein-coding			WP_055867962.1	SufE family protein	143	QYR02_RS14300
NZ_CP130429.1	2941253	2942146		minus	sulfurtransferase			protein-coding			WP_055867964.1	sulfurtransferase	297	QYR02_RS14305
NZ_CP130429.1	2942292	2943329		plus	cell division protein ZapE	zapE		protein-coding			WP_055872456.1	cell division protein ZapE	345	QYR02_RS14310
NZ_CP130429.1	2943464	2944702		plus	ammonium transporter			protein-coding			WP_055867970.1	ammonium transporter	412	QYR02_RS14315
NZ_CP130429.1	2944723	2945277		plus	type II toxin-antitoxin system PemK/MazF family toxin			protein-coding			WP_302792086.1	type II toxin-antitoxin system PemK/MazF family toxin	184	QYR02_RS14320
NZ_CP130429.1	2945243	2946400		minus	DUF1611 domain-containing protein			protein-coding			WP_302792090.1	DUF1611 domain-containing protein	385	QYR02_RS14325
NZ_CP130429.1	2946797	2947246		minus	GIY-YIG nuclease family protein			protein-coding			WP_055867973.1	GIY-YIG nuclease family protein	149	QYR02_RS14330
NZ_CP130429.1	2947336	2948418		plus	PQQ-dependent sugar dehydrogenase			protein-coding			WP_302792102.1	PQQ-dependent sugar dehydrogenase	360	QYR02_RS14335
NZ_CP130429.1	2948523	2948598		minus	tRNA-Val			tRNA						QYR02_RS14340
NZ_CP130429.1	2948750	2948822		plus	tRNA-Gly			tRNA						QYR02_RS14345
NZ_CP130429.1	2948877	2948947		plus	tRNA-Cys			tRNA						QYR02_RS14350
NZ_CP130429.1	2948975	2949046		plus	tRNA-Val			tRNA						QYR02_RS14355
NZ_CP130429.1	2949178	2949750		plus	dihydrofolate reductase family protein			protein-coding			WP_302792105.1	dihydrofolate reductase family protein	190	QYR02_RS14360
NZ_CP130429.1	2949814	2951040		minus	Dyp-type peroxidase			protein-coding			WP_302792108.1	Dyp-type peroxidase	408	QYR02_RS14365
NZ_CP130429.1	2951040	2951573		minus	copper chaperone PCu(A)C			protein-coding			WP_302792110.1	copper chaperone PCu(A)C	177	QYR02_RS14370
NZ_CP130429.1	2951585	2952202		minus	copper resistance CopC family protein			protein-coding			WP_302792112.1	copper resistance CopC family protein	205	QYR02_RS14375
NZ_CP130429.1	2952326	2952931		minus	hypothetical protein			protein-coding			WP_302792115.1	hypothetical protein	201	QYR02_RS14380
NZ_CP130429.1	2952999	2954351		minus	cryptochrome/photolyase family protein			protein-coding			WP_302792117.1	cryptochrome/photolyase family protein	450	QYR02_RS14385
NZ_CP130429.1	2954391	2954804		minus	DoxX family protein			protein-coding			WP_302792120.1	DoxX family protein	137	QYR02_RS14390
NZ_CP130429.1	2954868	2955818		minus	alpha/beta fold hydrolase			protein-coding			WP_302792123.1	alpha/beta fold hydrolase	316	QYR02_RS14395
NZ_CP130429.1	2955984	2957141		plus	sensor histidine kinase			protein-coding			WP_302792124.1	sensor histidine kinase	385	QYR02_RS14400
NZ_CP130429.1	2957138	2957821		plus	response regulator transcription factor			protein-coding			WP_288967901.1	response regulator transcription factor	227	QYR02_RS14405
NZ_CP130429.1	2957989	2959914		plus	threonine--tRNA ligase	thrS		protein-coding			WP_302794629.1	threonine--tRNA ligase	641	QYR02_RS14410
NZ_CP130429.1	2959911	2960465		plus	HIT family protein			protein-coding			WP_055872471.1	HIT family protein	184	QYR02_RS14415
NZ_CP130429.1	2960536	2961387		minus	pyridoxal kinase PdxY	pdxY		protein-coding			WP_127482324.1	pyridoxal kinase PdxY	283	QYR02_RS14420
NZ_CP130429.1	2961434	2962741		minus	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			protein-coding			WP_288967903.1	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme	435	QYR02_RS14425
NZ_CP130429.1	2962832	2963725		plus	pyridoxal 5'-phosphate synthase lyase subunit PdxS	pdxS		protein-coding			WP_302792127.1	pyridoxal 5'-phosphate synthase lyase subunit PdxS	297	QYR02_RS14430
NZ_CP130429.1	2963715	2964335		plus	pyridoxal 5'-phosphate synthase glutaminase subunit PdxT	pdxT		protein-coding			WP_302792129.1	pyridoxal 5'-phosphate synthase glutaminase subunit PdxT	206	QYR02_RS14435
NZ_CP130429.1	2964336	2965259		minus	aminoglycoside phosphotransferase family protein			protein-coding			WP_302792131.1	aminoglycoside phosphotransferase family protein	307	QYR02_RS14440
NZ_CP130429.1	2965256	2965966		minus	carboxylesterase family protein			protein-coding			WP_302792133.1	carboxylesterase family protein	236	QYR02_RS14445
NZ_CP130429.1	2966053	2966814		plus	YebC/PmpR family DNA-binding transcriptional regulator			protein-coding			WP_017830533.1	YebC/PmpR family DNA-binding transcriptional regulator	253	QYR02_RS14450
NZ_CP130429.1	2966860	2967447		plus	crossover junction endodeoxyribonuclease RuvC	ruvC		protein-coding			WP_055868053.1	crossover junction endodeoxyribonuclease RuvC	195	QYR02_RS14455
NZ_CP130429.1	2967457	2968077		plus	Holliday junction branch migration protein RuvA	ruvA		protein-coding			WP_017830535.1	Holliday junction branch migration protein RuvA	206	QYR02_RS14460
NZ_CP130429.1	2968070	2969095		plus	Holliday junction branch migration DNA helicase RuvB	ruvB		protein-coding			WP_302792138.1	Holliday junction branch migration DNA helicase RuvB	341	QYR02_RS14465
NZ_CP130429.1	2969174	2969572		plus	preprotein translocase subunit YajC			protein-coding			WP_017830537.1	preprotein translocase subunit YajC	132	QYR02_RS14470
NZ_CP130429.1	2969628	2971376		plus	protein translocase subunit SecD	secD		protein-coding			WP_302792141.1	protein translocase subunit SecD	582	QYR02_RS14475
NZ_CP130429.1	2971376	2972365		plus	protein translocase subunit SecF	secF		protein-coding			WP_055872480.1	protein translocase subunit SecF	329	QYR02_RS14480
NZ_CP130429.1	2972433	2974685		plus	RelA/SpoT family protein			protein-coding			WP_017830540.1	RelA/SpoT family protein	750	QYR02_RS14485
NZ_CP130429.1	2974672	2975223		minus	type IV toxin-antitoxin system AbiEi family antitoxin			protein-coding			WP_302792143.1	type IV toxin-antitoxin system AbiEi family antitoxin	183	QYR02_RS14490
NZ_CP130429.1	2975288	2976640		minus	DUF349 domain-containing protein			protein-coding			WP_302792145.1	DUF349 domain-containing protein	450	QYR02_RS14495
NZ_CP130429.1	2976855	2978738		plus	FAD-dependent oxidoreductase			protein-coding			WP_302792147.1	FAD-dependent oxidoreductase	627	QYR02_RS14500
NZ_CP130429.1	2978735	2979496		plus	winged helix-turn-helix domain-containing protein			protein-coding			WP_302792149.1	winged helix-turn-helix domain-containing protein	253	QYR02_RS14505
NZ_CP130429.1	2979539	2979841		minus	hypothetical protein			protein-coding			WP_229778900.1	hypothetical protein	100	QYR02_RS14510
NZ_CP130429.1	2979942	2981309		plus	replication-associated recombination protein A			protein-coding			WP_373695448.1	replication-associated recombination protein A	455	QYR02_RS14515
NZ_CP130429.1	2981492	2982121		plus	30S ribosomal protein S4	rpsD		protein-coding			WP_017830546.1	30S ribosomal protein S4	209	QYR02_RS14520
NZ_CP130429.1	2982233	2982421		plus	hypothetical protein			protein-coding			WP_017830547.1	hypothetical protein	62	QYR02_RS14525
NZ_CP130429.1	2982474	2985134		plus	alanine--tRNA ligase	alaS		protein-coding			WP_302792156.1	alanine--tRNA ligase	886	QYR02_RS14530
NZ_CP130429.1	2985131	2985604		plus	Holliday junction resolvase RuvX	ruvX		protein-coding			WP_055872485.1	Holliday junction resolvase RuvX	157	QYR02_RS14535
NZ_CP130429.1	2985607	2987124		plus	endolytic transglycosylase MltG	mltG		protein-coding			WP_055872486.1	endolytic transglycosylase MltG	505	QYR02_RS14540
NZ_CP130429.1	2987111	2987941		plus	shikimate dehydrogenase family protein			protein-coding			WP_302792160.1	shikimate dehydrogenase family protein	276	QYR02_RS14545
NZ_CP130429.1	2988006	2989235		plus	chorismate synthase	aroC		protein-coding			WP_055868088.1	chorismate synthase	409	QYR02_RS14550
NZ_CP130429.1	2989219	2989737		plus	shikimate kinase			protein-coding			WP_055872488.1	shikimate kinase	172	QYR02_RS14555
NZ_CP130429.1	2989734	2990822		plus	3-dehydroquinate synthase	aroB		protein-coding			WP_055868093.1	3-dehydroquinate synthase	362	QYR02_RS14560
NZ_CP130429.1	2990819	2991256		plus	type II 3-dehydroquinate dehydratase	aroQ		protein-coding			WP_302792163.1	type II 3-dehydroquinate dehydratase	145	QYR02_RS14565
NZ_CP130429.1	2991312	2991872		plus	elongation factor P	efp		protein-coding			WP_017830556.1	elongation factor P	186	QYR02_RS14570
NZ_CP130429.1	2991876	2992286		plus	transcription antitermination factor NusB	nusB		protein-coding			WP_055868103.1	transcription antitermination factor NusB	136	QYR02_RS14575
NZ_CP130429.1	2992349	2995306		plus	DEAD/DEAH box helicase			protein-coding			WP_302792170.1	DEAD/DEAH box helicase	985	QYR02_RS14580
NZ_CP130429.1	2995388	2996965		plus	Rieske 2Fe-2S domain-containing protein			protein-coding			WP_127482341.1	Rieske 2Fe-2S domain-containing protein	525	QYR02_RS14585
NZ_CP130429.1	2997048	2997578		plus	bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR	pyrR		protein-coding			WP_017830560.1	bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase PyrR	176	QYR02_RS14590
NZ_CP130429.1	2997575	2998540		plus	aspartate carbamoyltransferase catalytic subunit			protein-coding			WP_017830561.1	aspartate carbamoyltransferase catalytic subunit	321	QYR02_RS14595
NZ_CP130429.1	2998537	2999841		plus	dihydroorotase			protein-coding			WP_302792176.1	dihydroorotase	434	QYR02_RS14600
NZ_CP130429.1	2999838	3000350		plus	PH-like domain-containing protein			protein-coding			WP_302792178.1	PH-like domain-containing protein	170	QYR02_RS14605
NZ_CP130429.1	3000347	3001525		plus	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	carA		protein-coding			WP_055868118.1	glutamine-hydrolyzing carbamoyl-phosphate synthase small subunit	392	QYR02_RS14610
NZ_CP130429.1	3001525	3004812		plus	carbamoyl-phosphate synthase large subunit	carB		protein-coding			WP_127482345.1	carbamoyl-phosphate synthase large subunit	1095	QYR02_RS14615
NZ_CP130429.1	3004809	3005654		plus	orotidine-5'-phosphate decarboxylase	pyrF		protein-coding			WP_302792182.1	orotidine-5'-phosphate decarboxylase	281	QYR02_RS14620
NZ_CP130429.1	3005647	3006558		plus	guanylate kinase	gmk		protein-coding			WP_017830567.1	guanylate kinase	303	QYR02_RS14625
NZ_CP130429.1	3006624	3006878		plus	DNA-directed RNA polymerase subunit omega	rpoZ		protein-coding			WP_017204385.1	DNA-directed RNA polymerase subunit omega	84	QYR02_RS14630
NZ_CP130429.1	3006967	3008160		plus	methionine adenosyltransferase	metK		protein-coding			WP_141386743.1	methionine adenosyltransferase	397	QYR02_RS14635
NZ_CP130429.1	3008177	3010135		plus	primosomal protein N'			protein-coding			WP_302792194.1	primosomal protein N'	652	QYR02_RS14640
NZ_CP130429.1	3010154	3011074		plus	methionyl-tRNA formyltransferase	fmt		protein-coding			WP_055868132.1	methionyl-tRNA formyltransferase	306	QYR02_RS14645
NZ_CP130429.1	3011071	3012570		plus	RsmB/NOP family class I SAM-dependent RNA methyltransferase			protein-coding			WP_373695449.1	RsmB/NOP family class I SAM-dependent RNA methyltransferase	499	QYR02_RS14650
NZ_CP130429.1	3012635	3013255		plus	ribulose-phosphate 3-epimerase	rpe		protein-coding			WP_235562548.1	ribulose-phosphate 3-epimerase	206	QYR02_RS14655
NZ_CP130429.1	3013252	3013515		plus	phosphoribosyl-ATP diphosphatase			protein-coding			WP_017830573.1	phosphoribosyl-ATP diphosphatase	87	QYR02_RS14660
NZ_CP130429.1	3013554	3014396		plus	ATP phosphoribosyltransferase	hisG		protein-coding			WP_055872502.1	ATP phosphoribosyltransferase	280	QYR02_RS14665
NZ_CP130429.1	3014396	3015157		plus	imidazole glycerol phosphate synthase subunit HisF	hisF		protein-coding			WP_055868143.1	imidazole glycerol phosphate synthase subunit HisF	253	QYR02_RS14670
NZ_CP130429.1	3015154	3015534		plus	phosphoribosyl-AMP cyclohydrolase	hisI		protein-coding			WP_200935129.1	phosphoribosyl-AMP cyclohydrolase	126	QYR02_RS14675
NZ_CP130429.1	3015531	3016118		plus	Trp biosynthesis-associated membrane protein			protein-coding			WP_127482352.1	Trp biosynthesis-associated membrane protein	195	QYR02_RS14680
NZ_CP130429.1	3016166	3016396		plus	HGxxPAAW family protein			protein-coding			WP_017830578.1	HGxxPAAW family protein	76	QYR02_RS14685
NZ_CP130429.1	3016399	3017169		plus	indole-3-glycerol phosphate synthase TrpC	trpC		protein-coding			WP_174799579.1	indole-3-glycerol phosphate synthase TrpC	256	QYR02_RS14690
NZ_CP130429.1	3017169	3018437		plus	tryptophan synthase subunit beta	trpB		protein-coding			WP_302794630.1	tryptophan synthase subunit beta	422	QYR02_RS14695
NZ_CP130429.1	3018434	3019237		plus	tryptophan synthase subunit alpha	trpA		protein-coding			WP_302792203.1	tryptophan synthase subunit alpha	267	QYR02_RS14700
NZ_CP130429.1	3019248	3020273		plus	prolipoprotein diacylglyceryl transferase	lgt		protein-coding			WP_302792205.1	prolipoprotein diacylglyceryl transferase	341	QYR02_RS14705
NZ_CP130429.1	3020417	3024940		plus	glutamate synthase large subunit	gltB		protein-coding			WP_157535620.1	glutamate synthase large subunit	1507	QYR02_RS14710
NZ_CP130429.1	3024933	3026399		plus	glutamate synthase subunit beta			protein-coding			WP_017830584.1	glutamate synthase subunit beta	488	QYR02_RS14715
NZ_CP130429.1	3026458	3027906		plus	pyruvate kinase	pyk		protein-coding			WP_055868164.1	pyruvate kinase	482	QYR02_RS14720
NZ_CP130429.1	3027986	3028672		plus	esterase/lipase family protein			protein-coding			WP_302792210.1	esterase/lipase family protein	228	QYR02_RS14725
NZ_CP130429.1	3028676	3029935		minus	alpha/beta fold hydrolase			protein-coding			WP_302792212.1	alpha/beta fold hydrolase	419	QYR02_RS14730
NZ_CP130429.1	3029996	3030562		plus	hypothetical protein			protein-coding			WP_302792214.1	hypothetical protein	188	QYR02_RS14735
NZ_CP130429.1	3030664	3031125		minus	universal stress protein			protein-coding			WP_055873130.1	universal stress protein	153	QYR02_RS14740
NZ_CP130429.1	3031331	3033817		plus	phosphoketolase family protein			protein-coding			WP_302792216.1	phosphoketolase family protein	828	QYR02_RS14745
NZ_CP130429.1	3033822	3034490		plus	BON domain-containing protein			protein-coding			WP_302792219.1	BON domain-containing protein	222	QYR02_RS14750
NZ_CP130429.1	3034484	3035155		minus	response regulator			protein-coding			WP_288967612.1	response regulator	223	QYR02_RS14755
NZ_CP130429.1	3035423	3035914		minus	universal stress protein			protein-coding			WP_302792222.1	universal stress protein	163	QYR02_RS14760
NZ_CP130429.1	3035979	3036737		minus	universal stress protein			protein-coding			WP_302792225.1	universal stress protein	252	QYR02_RS14765
NZ_CP130429.1	3036864	3038561		plus	sensor histidine kinase			protein-coding			WP_302792227.1	sensor histidine kinase	565	QYR02_RS14770
NZ_CP130429.1	3038558	3039226		plus	response regulator			protein-coding			WP_151486367.1	response regulator	222	QYR02_RS14775
NZ_CP130429.1	3039432	3040013		plus	flavodoxin family protein			protein-coding			WP_302792231.1	flavodoxin family protein	193	QYR02_RS14780
NZ_CP130429.1	3040010	3041425		plus	MBL fold metallo-hydrolase			protein-coding			WP_302792233.1	MBL fold metallo-hydrolase	471	QYR02_RS14785
NZ_CP130429.1	3041439	3042278		plus	universal stress protein			protein-coding			WP_055868200.1	universal stress protein	279	QYR02_RS14790
NZ_CP130429.1	3042368	3043426		plus	alcohol dehydrogenase AdhP	adhP		protein-coding			WP_302794631.1	alcohol dehydrogenase AdhP	352	QYR02_RS14795
NZ_CP130429.1	3043515	3045203		plus	hypothetical protein			protein-coding			WP_302792237.1	hypothetical protein	562	QYR02_RS14800
NZ_CP130429.1	3045219	3045301		minus	tRNA-Leu			tRNA						QYR02_RS14805
NZ_CP130429.1	3045403	3046023		plus	ANTAR domain-containing response regulator			protein-coding			WP_017830602.1	ANTAR domain-containing response regulator	206	QYR02_RS14810
NZ_CP130429.1	3046026	3046601		plus	GNAT family N-acetyltransferase			protein-coding			WP_302792242.1	GNAT family N-acetyltransferase	191	QYR02_RS14815
NZ_CP130429.1	3046576	3047004		minus	hotdog fold thioesterase			protein-coding			WP_302792245.1	hotdog fold thioesterase	142	QYR02_RS14820
NZ_CP130429.1	3047050	3049683		plus	DNA polymerase I	polA		protein-coding			WP_288967620.1	DNA polymerase I	877	QYR02_RS14825
NZ_CP130429.1	3049725	3051401		plus	DUF885 domain-containing protein			protein-coding			WP_302792249.1	DUF885 domain-containing protein	558	QYR02_RS14830
NZ_CP130429.1	3051456	3052490		plus	LLM class flavin-dependent oxidoreductase			protein-coding			WP_302792251.1	LLM class flavin-dependent oxidoreductase	344	QYR02_RS14835
NZ_CP130429.1	3052538	3053890		plus	MFS transporter			protein-coding			WP_055868216.1	MFS transporter	450	QYR02_RS14840
NZ_CP130429.1	3053925	3054680		plus	SGNH/GDSL hydrolase family protein			protein-coding			WP_206516613.1	SGNH/GDSL hydrolase family protein	251	QYR02_RS14845
NZ_CP130429.1	3054712	3055458		plus	formylglycine-generating enzyme family protein			protein-coding			WP_055872523.1	formylglycine-generating enzyme family protein	248	QYR02_RS14850
NZ_CP130429.1	3055548	3056873		minus	MFS transporter			protein-coding			WP_302792257.1	MFS transporter	441	QYR02_RS14855
NZ_CP130429.1	3057026	3057559		minus	AAA family ATPase			protein-coding			WP_151486359.1	AAA family ATPase	177	QYR02_RS14860
NZ_CP130429.1	3057941	3058402		plus	peptidoglycan recognition protein family protein			protein-coding			WP_170287870.1	peptidoglycan recognition protein family protein	153	QYR02_RS14865
NZ_CP130429.1	3058484	3059329		plus	class I SAM-dependent methyltransferase			protein-coding			WP_302792261.1	class I SAM-dependent methyltransferase	281	QYR02_RS14870
NZ_CP130429.1	3059391	3061748		minus	excinuclease ABC subunit UvrA			protein-coding			WP_302792262.1	excinuclease ABC subunit UvrA	785	QYR02_RS14875
NZ_CP130429.1	3061778	3062188		minus	VOC family protein			protein-coding			WP_302792263.1	VOC family protein	136	QYR02_RS14880
NZ_CP130429.1	3062194	3062592		minus	helix-turn-helix transcriptional regulator			protein-coding			WP_302794632.1	helix-turn-helix transcriptional regulator	132	QYR02_RS14885
NZ_CP130429.1	3062775	3063371		plus	HdeD family acid-resistance protein			protein-coding			WP_017830619.1	HdeD family acid-resistance protein	198	QYR02_RS14890
