Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
CP129668.1	1625827	1626612	2	plus	L,D-transpeptidase			protein-coding			WKL23069.1	L,D-transpeptidase	261	QYR00_21570
CP129668.1	1626723	1628543	2	minus	methyl-accepting chemotaxis protein			protein-coding			WKL23070.1	methyl-accepting chemotaxis protein	606	QYR00_21575
CP129668.1	1628691	1630025	2	minus	aspartate aminotransferase family protein			protein-coding			WKL23071.1	aspartate aminotransferase family protein	444	QYR00_21580
CP129668.1	1630172	1630720	2	plus	cupin domain-containing protein			protein-coding			WKL23072.1	cupin domain-containing protein	182	QYR00_21585
CP129668.1	1631341	1632021	2	plus	sugar transferase			protein-coding			WKL23073.1	sugar transferase	226	QYR00_21590
CP129668.1	1632213	1633499	2	plus	polysaccharide biosynthesis/export family protein			protein-coding			WKL23074.1	polysaccharide biosynthesis/export family protein	428	QYR00_21595
CP129668.1	1633507	1634817	2	plus	O-antigen ligase			protein-coding			WKL23075.1	O-antigen ligase	436	QYR00_21600
CP129668.1	1634895	1635389	2	minus	hypothetical protein			protein-coding			WKL23076.1	hypothetical protein	164	QYR00_21605
CP129668.1	1635475	1636833	2	minus	HlyD family type I secretion periplasmic adaptor subunit			protein-coding			WKL23077.1	HlyD family type I secretion periplasmic adaptor subunit	452	QYR00_21610
CP129668.1	1636842	1639043	2	minus	type I secretion system permease/ATPase			protein-coding			WKL23078.1	type I secretion system permease/ATPase	733	QYR00_21615
CP129668.1	1639122	1641140	2	minus	hypothetical protein			protein-coding			WKL23079.1	hypothetical protein	672	QYR00_21620
CP129668.1	1641293	1642261	2	minus	fibrinogen-binding protein			protein-coding			WKL23080.1	fibrinogen-binding protein	322	QYR00_21625
CP129668.1	1643177	1643941	2	plus	response regulator transcription factor			protein-coding			WKL23392.1	response regulator transcription factor	254	QYR00_21630
CP129668.1	1643999	1644349	2	minus	hypothetical protein			protein-coding			WKL23081.1	hypothetical protein	116	QYR00_21635
CP129668.1	1644745	1645767	2	plus	SDR family oxidoreductase			protein-coding			WKL23082.1	SDR family oxidoreductase	340	QYR00_21640
CP129668.1	1645769	1646752	2	plus	UDP-glucose 4-epimerase GalE	galE		protein-coding			WKL23083.1	UDP-glucose 4-epimerase GalE	327	QYR00_21645
CP129668.1	1646809	1648677	2	plus	glycosyltransferase			protein-coding			WKL23393.1	glycosyltransferase	622	QYR00_21650
CP129668.1	1648693	1649196	2	plus	DUF995 domain-containing protein			protein-coding			WKL23084.1	DUF995 domain-containing protein	167	QYR00_21655
CP129668.1	1649208	1650170	2	plus	glycoside hydrolase family 26 protein			protein-coding			WKL23085.1	glycoside hydrolase family 26 protein	320	QYR00_21660
CP129668.1	1650224	1651408	2	minus	AGE family epimerase/isomerase			protein-coding			WKL23086.1	AGE family epimerase/isomerase	394	QYR00_21665
CP129668.1	1651842	1652741	2	plus	cellulose biosynthesis protein BcsN	bcsN		protein-coding			WKL23087.1	cellulose biosynthesis protein BcsN	299	QYR00_21670
CP129668.1	1652824	1655013	2	plus	UDP-forming cellulose synthase catalytic subunit	bcsA		protein-coding			WKL23088.1	UDP-forming cellulose synthase catalytic subunit	729	QYR00_21675
CP129668.1	1655010	1657517	2	plus	cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB			protein-coding			WKL23089.1	cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB	835	QYR00_21680
CP129668.1	1657514	1658569	2	plus	glycosyl hydrolase family 8			protein-coding			WKL23090.1	glycosyl hydrolase family 8	351	QYR00_21685
CP129668.1	1658560	1660911	2	plus	cellulose synthase			protein-coding			WKL23091.1	cellulose synthase	783	QYR00_21690
CP129668.1	1660939	1662093	2	minus	amidohydrolase			protein-coding			WKL23092.1	amidohydrolase	384	QYR00_21695
CP129668.1	1662154	1663800	2	minus	GNAT family N-acetyltransferase			protein-coding			WKL23093.1	GNAT family N-acetyltransferase	548	QYR00_21700
CP129668.1	1664035	1664769	2	plus	SDR family oxidoreductase			protein-coding			WKL23094.1	SDR family oxidoreductase	244	QYR00_21705
CP129668.1	1664807	1666159	2	plus	aspartate aminotransferase family protein			protein-coding			WKL23095.1	aspartate aminotransferase family protein	450	QYR00_21710
CP129668.1	1666206	1666643	2	minus	EamA family transporter			protein-coding			WKL23096.1	EamA family transporter	145	QYR00_21715
CP129668.1	1666835	1668181	2	minus	dicarboxylate/amino acid:cation symporter			protein-coding			WKL23097.1	dicarboxylate/amino acid:cation symporter	448	QYR00_21720
CP129668.1	1668418	1670259	2	plus	sensor histidine kinase			protein-coding			WKL23098.1	sensor histidine kinase	613	QYR00_21725
CP129668.1	1670261	1671625	2	plus	sigma-54 dependent transcriptional regulator			protein-coding			WKL23099.1	sigma-54 dependent transcriptional regulator	454	QYR00_21730
CP129668.1	1671822	1672325	2	minus	BA14K family protein			protein-coding			WKL23100.1	BA14K family protein	167	QYR00_21735
CP129668.1	1672503	1673213	2	plus	GntR family transcriptional regulator			protein-coding			WKL23101.1	GntR family transcriptional regulator	236	QYR00_21740
CP129668.1	1673287	1674543	2	minus	D-amino acid dehydrogenase			protein-coding			WKL23102.1	D-amino acid dehydrogenase	418	QYR00_21745
CP129668.1	1674551	1675717	2	minus	alanine racemase	alr		protein-coding			WKL23103.1	alanine racemase	388	QYR00_21750
CP129668.1	1675845	1676303	2	plus	Lrp/AsnC family transcriptional regulator			protein-coding			WKL23104.1	Lrp/AsnC family transcriptional regulator	152	QYR00_21755
CP129668.1	1676529	1677326	2	minus	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	thiD		protein-coding			WKL23105.1	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	265	QYR00_21760
CP129668.1	1677323	1677985	2	minus	thiamine phosphate synthase	thiE		protein-coding			WKL23106.1	thiamine phosphate synthase	220	QYR00_21765
CP129668.1	1677972	1678712	2	minus	hydroxyethylthiazole kinase			protein-coding			WKL23107.1	hydroxyethylthiazole kinase	246	QYR00_21770
CP129668.1	1678715	1679659	2	minus	ABC transporter substrate-binding protein			protein-coding			WKL23108.1	ABC transporter substrate-binding protein	314	QYR00_21775
CP129668.1	1679656	1680441	2	minus	ABC transporter permease			protein-coding			WKL23109.1	ABC transporter permease	261	QYR00_21780
CP129668.1	1680709	1682700	2	minus	alpha-glucosidase			protein-coding			WKL23110.1	alpha-glucosidase	663	QYR00_21785
CP129668.1	1682713	1683570	2	minus	carbohydrate ABC transporter permease			protein-coding			WKL23111.1	carbohydrate ABC transporter permease	285	QYR00_21790
CP129668.1	1683575	1684486	2	minus	sugar ABC transporter permease			protein-coding			WKL23394.1	sugar ABC transporter permease	303	QYR00_21795
CP129668.1	1684662	1685897	2	minus	ABC transporter substrate-binding protein			protein-coding			WKL23112.1	ABC transporter substrate-binding protein	411	QYR00_21800
CP129668.1	1685951	1687027	2	minus	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	ugpC		protein-coding			WKL23113.1	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	358	QYR00_21805
CP129668.1	1687364	1688068	2	minus	GntR family transcriptional regulator			protein-coding			WKL23114.1	GntR family transcriptional regulator	234	QYR00_21810
CP129668.1	1688169	1689326	2	plus	LLM class flavin-dependent oxidoreductase			protein-coding			WKL23115.1	LLM class flavin-dependent oxidoreductase	385	QYR00_21815
CP129668.1	1689326	1690219	2	plus	aldo/keto reductase family oxidoreductase			protein-coding			WKL23116.1	aldo/keto reductase family oxidoreductase	297	QYR00_21820
CP129668.1	1690219	1690743	2	plus	flavin reductase family protein			protein-coding			WKL23117.1	flavin reductase family protein	174	QYR00_21825
CP129668.1	1690983	1694924	2	plus	autotransporter domain-containing protein			protein-coding			WKL23118.1	autotransporter domain-containing protein	1313	QYR00_21830
CP129668.1	1694924	1695505	2	plus	invasion associated locus B family protein			protein-coding			WKL23119.1	invasion associated locus B family protein	193	QYR00_21835
CP129668.1	1695557	1698697	2	minus	efflux RND transporter permease subunit			protein-coding			WKL23120.1	efflux RND transporter permease subunit	1046	QYR00_21840
CP129668.1	1698694	1699992	2	minus	efflux RND transporter periplasmic adaptor subunit			protein-coding			WKL23121.1	efflux RND transporter periplasmic adaptor subunit	432	QYR00_21845
CP129668.1	1700452	1701648	2	minus	polysaccharide biosynthesis/export family protein			protein-coding			WKL23122.1	polysaccharide biosynthesis/export family protein	398	QYR00_21850
CP129668.1	1702057	1703181	2	minus	glycosyltransferase family 4 protein			protein-coding			WKL23123.1	glycosyltransferase family 4 protein	374	QYR00_21855
CP129668.1	1703703	1705229	2	plus	ABC transporter substrate-binding protein			protein-coding			WKL23124.1	ABC transporter substrate-binding protein	508	QYR00_21860
CP129668.1	1705561	1706502	2	plus	ABC transporter permease			protein-coding			WKL23125.1	ABC transporter permease	313	QYR00_21865
CP129668.1	1706502	1707377	2	plus	ABC transporter permease			protein-coding			WKL23126.1	ABC transporter permease	291	QYR00_21870
CP129668.1	1707379	1708602	2	plus	amidohydrolase/deacetylase family metallohydrolase			protein-coding			WKL23127.1	amidohydrolase/deacetylase family metallohydrolase	407	QYR00_21875
CP129668.1	1708691	1709185	2	plus	RidA family protein			protein-coding			WKL23128.1	RidA family protein	164	QYR00_21880
CP129668.1	1709192	1710028	2	minus	IclR family transcriptional regulator			protein-coding			WKL23129.1	IclR family transcriptional regulator	278	QYR00_21885
CP129668.1	1710118	1711314	2	plus	aminotransferase class V-fold PLP-dependent enzyme			protein-coding			WKL23130.1	aminotransferase class V-fold PLP-dependent enzyme	398	QYR00_21890
CP129668.1	1711419	1713254	2	plus	ABC transporter ATP-binding protein			protein-coding			WKL23131.1	ABC transporter ATP-binding protein	611	QYR00_21895
CP129668.1	1713261	1713890	2	minus	glutathione S-transferase N-terminal domain-containing protein			protein-coding			WKL23132.1	glutathione S-transferase N-terminal domain-containing protein	209	QYR00_21900
CP129668.1	1713892	1714257	2	minus	metalloregulator ArsR/SmtB family transcription factor			protein-coding			WKL23133.1	metalloregulator ArsR/SmtB family transcription factor	121	QYR00_21905
CP129668.1	1714469	1715320	2	plus	ABC transporter substrate-binding protein			protein-coding			WKL23134.1	ABC transporter substrate-binding protein	283	QYR00_21910
CP129668.1	1715317	1716444	2	plus	LLM class flavin-dependent oxidoreductase			protein-coding			WKL23135.1	LLM class flavin-dependent oxidoreductase	375	QYR00_21915
CP129668.1	1716476	1718308	2	plus	TRAP transporter large permease subunit			protein-coding			WKL23136.1	TRAP transporter large permease subunit	610	QYR00_21920
CP129668.1	1718325	1719323	2	plus	TRAP transporter substrate-binding protein			protein-coding			WKL23137.1	TRAP transporter substrate-binding protein	332	QYR00_21925
CP129668.1	1719400	1720650	2	minus	zinc metallochaperone AztD	aztD		protein-coding			WKL23138.1	zinc metallochaperone AztD	416	QYR00_21930
CP129668.1	1721002	1722513	2	minus	aldehyde dehydrogenase (NADP(+))			protein-coding			WKL23139.1	aldehyde dehydrogenase (NADP(+))	503	QYR00_21935
CP129668.1	1722759	1723112	2	plus	antibiotic resistance protein VanZ			protein-coding			WKL23140.1	antibiotic resistance protein VanZ	117	QYR00_21940
CP129668.1	1723140	1724348	2	minus	mannonate dehydratase	uxuA		protein-coding			WKL23141.1	mannonate dehydratase	402	QYR00_21945
CP129668.1	1724365	1725411	2	minus	L-idonate 5-dehydrogenase			protein-coding			WKL23142.1	L-idonate 5-dehydrogenase	348	QYR00_21950
CP129668.1	1725482	1726888	2	minus	TRAP transporter large permease			protein-coding			WKL23143.1	TRAP transporter large permease	468	QYR00_21955
CP129668.1	1726893	1727468	2	minus	TRAP transporter small permease			protein-coding			WKL23144.1	TRAP transporter small permease	191	QYR00_21960
CP129668.1	1727542	1728516	2	minus	sialic acid TRAP transporter substrate-binding protein SiaP			protein-coding			WKL23145.1	sialic acid TRAP transporter substrate-binding protein SiaP	324	QYR00_21965
CP129668.1	1728578	1729294	2	minus	FadR/GntR family transcriptional regulator			protein-coding			WKL23146.1	FadR/GntR family transcriptional regulator	238	QYR00_21970
CP129668.1	1729645	1730325	2	minus	HAD family hydrolase			protein-coding			WKL23147.1	HAD family hydrolase	226	QYR00_21975
CP129668.1	1730739	1731470	2	plus	septum site-determining protein MinC	minC		protein-coding			WKL23148.1	septum site-determining protein MinC	243	QYR00_21980
CP129668.1	1731508	1732323	2	plus	septum site-determining protein MinD	minD		protein-coding			WKL23149.1	septum site-determining protein MinD	271	QYR00_21985
CP129668.1	1732320	1732580	2	plus	cell division topological specificity factor MinE	minE		protein-coding			WKL23150.1	cell division topological specificity factor MinE	86	QYR00_21990
CP129668.1	1732624	1733526	2	minus	amino acid ABC transporter substrate-binding protein			protein-coding			WKL23151.1	amino acid ABC transporter substrate-binding protein	300	QYR00_21995
CP129668.1	1733601	1734494	2	minus	amino acid ABC transporter substrate-binding protein			protein-coding			WKL23152.1	amino acid ABC transporter substrate-binding protein	297	QYR00_22000
CP129668.1	1734524	1736842	2	minus	EAL domain-containing protein			protein-coding			WKL23153.1	EAL domain-containing protein	772	QYR00_22005
CP129668.1	1737187	1738545	2	plus	amidase			protein-coding			WKL23154.1	amidase	452	QYR00_22010
CP129668.1	1738716	1739357	2	minus	ThuA domain-containing protein			protein-coding			WKL23155.1	ThuA domain-containing protein	213	QYR00_22015
CP129668.1	1739375	1740475	2	minus	Gfo/Idh/MocA family oxidoreductase			protein-coding			WKL23156.1	Gfo/Idh/MocA family oxidoreductase	366	QYR00_22020
CP129668.1	1740528	1741727	2	minus	ROK family transcriptional regulator			protein-coding			WKL23157.1	ROK family transcriptional regulator	399	QYR00_22025
CP129668.1	1741924	1743225	2	plus	extracellular solute-binding protein			protein-coding			WKL23158.1	extracellular solute-binding protein	433	QYR00_22030
CP129668.1	1743296	1744234	2	plus	sugar ABC transporter permease			protein-coding			WKL23159.1	sugar ABC transporter permease	312	QYR00_22035
CP129668.1	1744227	1745075	2	plus	carbohydrate ABC transporter permease			protein-coding			WKL23160.1	carbohydrate ABC transporter permease	282	QYR00_22040
CP129668.1	1745093	1746166	2	plus	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	ugpC		protein-coding			WKL23161.1	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	357	QYR00_22045
CP129668.1	1746312	1747364	2	plus	sugar phosphate isomerase/epimerase			protein-coding			WKL23162.1	sugar phosphate isomerase/epimerase	350	QYR00_22050
CP129668.1	1747435	1748622	2	plus	Gfo/Idh/MocA family oxidoreductase			protein-coding			WKL23163.1	Gfo/Idh/MocA family oxidoreductase	395	QYR00_22055
CP129668.1	1748887	1749135	2	minus	hypothetical protein			protein-coding			WKL23164.1	hypothetical protein	82	QYR00_22060
CP129668.1	1749256	1750527	2	minus	glycerate kinase			protein-coding			WKL23165.1	glycerate kinase	423	QYR00_22065
CP129668.1	1750532	1750885	2	minus	DUF1304 domain-containing protein			protein-coding			WKL23166.1	DUF1304 domain-containing protein	117	QYR00_22070
CP129668.1	1751116	1751880	2	plus	ImuA family protein			protein-coding			WKL23167.1	ImuA family protein	254	QYR00_22075
CP129668.1	1751795	1753312	2	plus	DNA polymerase Y family protein			protein-coding			WKL23168.1	DNA polymerase Y family protein	505	QYR00_22080
CP129668.1	1753309	1756584	2	plus	error-prone DNA polymerase			protein-coding			WKL23169.1	error-prone DNA polymerase	1091	QYR00_22085
CP129668.1	1756599	1757237	2	minus	class I SAM-dependent methyltransferase			protein-coding			WKL23170.1	class I SAM-dependent methyltransferase	212	QYR00_22090
CP129668.1	1757320	1758258	2	minus	AraC family transcriptional regulator			protein-coding			WKL23171.1	AraC family transcriptional regulator	312	QYR00_22095
CP129668.1	1758439	1759656	2	plus	MFS transporter			protein-coding			WKL23172.1	MFS transporter	405	QYR00_22100
CP129668.1	1759773	1760507	2	minus	FadR/GntR family transcriptional regulator			protein-coding			WKL23173.1	FadR/GntR family transcriptional regulator	244	QYR00_22105
CP129668.1	1760526	1761506	2	minus	galactofuranose ABC transporter, permease protein YjfF	yjfF		protein-coding			WKL23174.1	galactofuranose ABC transporter, permease protein YjfF	326	QYR00_22110
CP129668.1	1761503	1762546	2	minus	ABC transporter permease			protein-coding			WKL23395.1	ABC transporter permease	347	QYR00_22115
CP129668.1	1762546	1764069	2	minus	sugar ABC transporter ATP-binding protein			protein-coding			WKL23175.1	sugar ABC transporter ATP-binding protein	507	QYR00_22120
CP129668.1	1764374	1765333	2	minus	galactofuranose ABC transporter, galactofuranose-binding protein YtfQ	ytfQ		protein-coding			WKL23176.1	galactofuranose ABC transporter, galactofuranose-binding protein YtfQ	319	QYR00_22125
CP129668.1	1765853	1767673	2	plus	IlvD/Edd family dehydratase			protein-coding			WKL23177.1	IlvD/Edd family dehydratase	606	QYR00_22130
CP129668.1	1767800	1768030	2	minus	hypothetical protein			protein-coding			WKL23178.1	hypothetical protein	76	QYR00_22135
CP129668.1	1768089	1768493	2	minus	VOC family protein			protein-coding			WKL23179.1	VOC family protein	134	QYR00_22140
CP129668.1	1768490	1768915	2	minus	helix-turn-helix transcriptional regulator			protein-coding			WKL23180.1	helix-turn-helix transcriptional regulator	141	QYR00_22145
CP129668.1	1769064	1769252	2	minus	hypothetical protein			protein-coding			WKL23181.1	hypothetical protein	62	QYR00_22150
CP129668.1	1769417	1770535	2	minus	alanine--glyoxylate aminotransferase family protein			protein-coding			WKL23182.1	alanine--glyoxylate aminotransferase family protein	372	QYR00_22155
CP129668.1	1770542	1771327	2	minus	ATP-binding cassette domain-containing protein			protein-coding			WKL23183.1	ATP-binding cassette domain-containing protein	261	QYR00_22160
CP129668.1	1771324	1772127	2	minus	ABC transporter ATP-binding protein			protein-coding			WKL23184.1	ABC transporter ATP-binding protein	267	QYR00_22165
CP129668.1	1772124	1772954	2	minus	ABC transporter permease			protein-coding			WKL23185.1	ABC transporter permease	276	QYR00_22170
CP129668.1	1772951	1773940	2	minus	ABC transporter permease			protein-coding			WKL23186.1	ABC transporter permease	329	QYR00_22175
CP129668.1	1773950	1775560	2	minus	ABC transporter substrate-binding protein			protein-coding			WKL23187.1	ABC transporter substrate-binding protein	536	QYR00_22180
CP129668.1	1775937	1778657	2	plus	DNA translocase FtsK			protein-coding			WKL23188.1	DNA translocase FtsK	906	QYR00_22185
CP129668.1	1778750	1779826	2	plus	Ldh family oxidoreductase			protein-coding			WKL23189.1	Ldh family oxidoreductase	358	QYR00_22190
CP129668.1	1779863	1781857	2	minus	GGDEF and EAL domain-containing protein			protein-coding			WKL23190.1	GGDEF and EAL domain-containing protein	664	QYR00_22195
CP129668.1	1782174	1783220	2	plus	class I SAM-dependent methyltransferase			protein-coding			WKL23191.1	class I SAM-dependent methyltransferase	348	QYR00_22200
CP129668.1	1783520	1784344	2	plus	bifunctional allantoicase/(S)-ureidoglycine aminohydrolase			protein-coding			WKL23192.1	bifunctional allantoicase/(S)-ureidoglycine aminohydrolase	274	QYR00_22205
CP129668.1	1784514	1786019	2	plus	sensor domain-containing diguanylate cyclase			protein-coding			WKL23193.1	sensor domain-containing diguanylate cyclase	501	QYR00_22210
CP129668.1	1786270	1787514	2	plus	efflux RND transporter periplasmic adaptor subunit			protein-coding			WKL23194.1	efflux RND transporter periplasmic adaptor subunit	414	QYR00_22215
CP129668.1	1787526	1790660	2	plus	efflux RND transporter permease subunit			protein-coding			WKL23195.1	efflux RND transporter permease subunit	1044	QYR00_22220
CP129668.1	1790761	1791384	2	plus	TetR family transcriptional regulator			protein-coding			WKL23196.1	TetR family transcriptional regulator	207	QYR00_22225
CP129668.1	1791574	1793097	2	plus	sugar ABC transporter ATP-binding protein			protein-coding			WKL23197.1	sugar ABC transporter ATP-binding protein	507	QYR00_22230
CP129668.1	1793136	1794137	2	plus	ABC transporter permease			protein-coding			WKL23198.1	ABC transporter permease	333	QYR00_22235
CP129668.1	1794225	1795178	2	plus	substrate-binding domain-containing protein			protein-coding			WKL23199.1	substrate-binding domain-containing protein	317	QYR00_22240
CP129668.1	1795412	1796305	2	minus	LysR family transcriptional regulator			protein-coding			WKL23200.1	LysR family transcriptional regulator	297	QYR00_22245
CP129668.1	1796841	1797974	2	plus	ornithine/lysine decarboxylase	odc2		protein-coding			WKL23201.1	ornithine/lysine decarboxylase	377	QYR00_22250
CP129668.1	1798168	1798737	2	plus	N-acetyltransferase			protein-coding			WKL23202.1	N-acetyltransferase	189	QYR00_22255
CP129668.1	1798907	1799308	2	plus	MarR family winged helix-turn-helix transcriptional regulator			protein-coding			WKL23203.1	MarR family winged helix-turn-helix transcriptional regulator	133	QYR00_22260
CP129668.1	1799398	1800693	2	plus	MFS transporter			protein-coding			WKL23204.1	MFS transporter	431	QYR00_22265
CP129668.1	1800989	1801687	2	plus	OmpW family protein			protein-coding			WKL23205.1	OmpW family protein	232	QYR00_22270
CP129668.1	1801888	1802331	2	plus	glyoxalase superfamily protein			protein-coding			WKL23206.1	glyoxalase superfamily protein	147	QYR00_22275
CP129668.1	1802561	1803667	2	plus	acyltransferase			protein-coding			WKL23207.1	acyltransferase	368	QYR00_22280
CP129668.1	1803719	1804780	2	minus	sn-glycerol-3-phosphate import ATP-binding protein UgpC			protein-coding			WKL23208.1	sn-glycerol-3-phosphate import ATP-binding protein UgpC	353	QYR00_22285
CP129668.1	1804780	1805628	2	minus	sn-glycerol-3-phosphate ABC transporter permease UgpE	ugpE		protein-coding			WKL23209.1	sn-glycerol-3-phosphate ABC transporter permease UgpE	282	QYR00_22290
CP129668.1	1805639	1806520	2	minus	sn-glycerol-3-phosphate ABC transporter permease UgpA	ugpA		protein-coding			WKL23210.1	sn-glycerol-3-phosphate ABC transporter permease UgpA	293	QYR00_22295
CP129668.1	1806589	1807899	2	minus	sn-glycerol-3-phosphate ABC transporter substrate-binding protein UgpB	ugpB		protein-coding			WKL23396.1	sn-glycerol-3-phosphate ABC transporter substrate-binding protein UgpB	436	QYR00_22300
CP129668.1	1808398	1809504	2	plus	GTP-binding protein			protein-coding			WKL23211.1	GTP-binding protein	368	QYR00_22305
CP129668.1	1809501	1809794	2	plus	hypothetical protein			protein-coding			WKL23212.1	hypothetical protein	97	QYR00_22310
CP129668.1	1809876	1810313	2	plus	YqaA family protein			protein-coding			WKL23213.1	YqaA family protein	145	QYR00_22315
CP129668.1	1810473	1811678	2	minus	zinc metallochaperone GTPase ZigA	zigA		protein-coding			WKL23214.1	zinc metallochaperone GTPase ZigA	401	QYR00_22320
CP129668.1	1812113	1812940	2	plus	zinc ABC transporter ATP-binding protein AztA	aztA		protein-coding			WKL23215.1	zinc ABC transporter ATP-binding protein AztA	275	QYR00_22325
CP129668.1	1812933	1813799	2	plus	zinc ABC transporter permease AztB	aztB		protein-coding			WKL23216.1	zinc ABC transporter permease AztB	288	QYR00_22330
CP129668.1	1813828	1814847	2	plus	zinc ABC transporter substrate-binding protein AztC	aztC		protein-coding			WKL23217.1	zinc ABC transporter substrate-binding protein AztC	339	QYR00_22335
CP129668.1	1815033	1815725	2	plus	FadR/GntR family transcriptional regulator			protein-coding			WKL23397.1	FadR/GntR family transcriptional regulator	230	QYR00_22340
CP129668.1	1815722	1816897	2	plus	PLP-dependent transferase			protein-coding			WKL23218.1	PLP-dependent transferase	391	QYR00_22345
CP129668.1	1816935	1818194	2	plus	sugar ABC transporter substrate-binding protein			protein-coding			WKL23219.1	sugar ABC transporter substrate-binding protein	419	QYR00_22350
CP129668.1	1818347	1819291	2	plus	sugar ABC transporter permease			protein-coding			WKL23220.1	sugar ABC transporter permease	314	QYR00_22355
CP129668.1	1819295	1820125	2	plus	carbohydrate ABC transporter permease			protein-coding			WKL23221.1	carbohydrate ABC transporter permease	276	QYR00_22360
CP129668.1	1820130	1821206	2	plus	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	ugpC		protein-coding			WKL23222.1	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	358	QYR00_22365
CP129668.1	1821437	1822435	2	minus	ABC transporter ATP-binding protein			protein-coding			WKL23223.1	ABC transporter ATP-binding protein	332	QYR00_22370
CP129668.1	1822448	1823272	2	minus	carbohydrate ABC transporter permease			protein-coding			WKL23224.1	carbohydrate ABC transporter permease	274	QYR00_22375
CP129668.1	1823517	1824389	2	minus	sugar ABC transporter permease			protein-coding			WKL23225.1	sugar ABC transporter permease	290	QYR00_22380
CP129668.1	1824455	1825732	2	minus	D-tagatose-bisphosphate aldolase, class II, non-catalytic subunit			protein-coding			WKL23226.1	D-tagatose-bisphosphate aldolase, class II, non-catalytic subunit	425	QYR00_22385
CP129668.1	1825729	1826736	2	minus	sugar kinase			protein-coding			WKL23227.1	sugar kinase	335	QYR00_22390
CP129668.1	1827044	1828357	2	plus	sugar ABC transporter substrate-binding protein			protein-coding			WKL23228.1	sugar ABC transporter substrate-binding protein	437	QYR00_22395
CP129668.1	1828587	1829357	2	plus	galactitol 2-dehydrogenase			protein-coding			WKL23229.1	galactitol 2-dehydrogenase	256	QYR00_22400
CP129668.1	1829374	1830384	2	plus	D-altritol 5-dehydrogenase			protein-coding			WKL23230.1	D-altritol 5-dehydrogenase	336	QYR00_22405
CP129668.1	1830501	1831514	2	plus	LacI family DNA-binding transcriptional regulator			protein-coding			WKL23398.1	LacI family DNA-binding transcriptional regulator	337	QYR00_22410
CP129668.1	1831777	1833135	2	plus	flagellar biosynthesis protein FlgA			protein-coding			WKL23231.1	flagellar biosynthesis protein FlgA	452	QYR00_22415
CP129668.1	1833153	1833455	2	plus	putative quinol monooxygenase			protein-coding			WKL23232.1	putative quinol monooxygenase	100	QYR00_22420
CP129668.1	1833468	1834370	2	plus	NAD(P)-dependent oxidoreductase			protein-coding			WKL23233.1	NAD(P)-dependent oxidoreductase	300	QYR00_22425
CP129668.1	1834392	1835387	2	plus	DctP family TRAP transporter solute-binding subunit			protein-coding			WKL23234.1	DctP family TRAP transporter solute-binding subunit	331	QYR00_22430
CP129668.1	1835443	1835991	2	plus	TRAP transporter small permease			protein-coding			WKL23235.1	TRAP transporter small permease	182	QYR00_22435
CP129668.1	1835988	1837268	2	plus	TRAP transporter large permease			protein-coding			WKL23236.1	TRAP transporter large permease	426	QYR00_22440
CP129668.1	1837284	1838186	2	minus	LysR substrate-binding domain-containing protein			protein-coding			WKL23237.1	LysR substrate-binding domain-containing protein	300	QYR00_22445
CP129668.1	1838277	1839473	2	minus	MFS transporter			protein-coding			WKL23238.1	MFS transporter	398	QYR00_22450
CP129668.1	1839598	1840452	2	plus	helix-turn-helix transcriptional regulator			protein-coding			WKL23239.1	helix-turn-helix transcriptional regulator	284	QYR00_22455
CP129668.1	1840511	1841401	2	minus	helix-turn-helix domain-containing protein			protein-coding			WKL23240.1	helix-turn-helix domain-containing protein	296	QYR00_22460
CP129668.1	1841495	1842766	2	plus	sugar ABC transporter substrate-binding protein			protein-coding			WKL23241.1	sugar ABC transporter substrate-binding protein	423	QYR00_22465
CP129668.1	1843018	1843878	2	plus	sugar ABC transporter permease			protein-coding			WKL23242.1	sugar ABC transporter permease	286	QYR00_22470
CP129668.1	1843875	1844711	2	plus	carbohydrate ABC transporter permease			protein-coding			WKL23243.1	carbohydrate ABC transporter permease	278	QYR00_22475
CP129668.1	1844722	1845807	2	plus	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	ugpC		protein-coding			WKL23244.1	sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC	361	QYR00_22480
CP129668.1	1845844	1847847	2	plus	aldo/keto reductase			protein-coding			WKL23245.1	aldo/keto reductase	667	QYR00_22485
CP129668.1	1848320	1849552	2	plus	Xaa-Pro peptidase family protein			protein-coding			WKL23246.1	Xaa-Pro peptidase family protein	410	QYR00_22490
CP129668.1	1849563	1849880	2	minus	cupin domain-containing protein			protein-coding			WKL23247.1	cupin domain-containing protein	105	QYR00_22495
