,Hours,Well,OD600,Carbon source,Supplement,Concentration [mM],Species,Replicate,Experiment
31960,18.609722222222224,B8,0.095,Citrate,,15.0,Ct,7.0,Shaking no shaking
31961,18.943055555555556,B8,0.095,Citrate,,15.0,Ct,7.0,Shaking no shaking
31962,19.27638888888889,B8,0.095,Citrate,,15.0,Ct,7.0,Shaking no shaking
31963,19.609722222222224,B8,0.096,Citrate,,15.0,Ct,7.0,Shaking no shaking
31964,19.943055555555556,B8,0.096,Citrate,,15.0,Ct,7.0,Shaking no shaking
31965,20.27638888888889,B8,0.096,Citrate,,15.0,Ct,7.0,Shaking no shaking
31966,20.609722222222224,B8,0.097,Citrate,,15.0,Ct,7.0,Shaking no shaking
31967,20.943055555555556,B8,0.097,Citrate,,15.0,Ct,7.0,Shaking no shaking
31968,21.27638888888889,B8,0.097,Citrate,,15.0,Ct,7.0,Shaking no shaking
31969,21.609722222222224,B8,0.098,Citrate,,15.0,Ct,7.0,Shaking no shaking
31970,21.943055555555556,B8,0.098,Citrate,,15.0,Ct,7.0,Shaking no shaking
31971,22.27638888888889,B8,0.099,Citrate,,15.0,Ct,7.0,Shaking no shaking
31972,22.609722222222224,B8,0.099,Citrate,,15.0,Ct,7.0,Shaking no shaking
31973,22.943055555555556,B8,0.099,Citrate,,15.0,Ct,7.0,Shaking no shaking
31974,23.27638888888889,B8,0.1,Citrate,,15.0,Ct,7.0,Shaking no shaking
31975,23.609722222222224,B8,0.1,Citrate,,15.0,Ct,7.0,Shaking no shaking
31976,23.943055555555556,B8,0.1,Citrate,,15.0,Ct,7.0,Shaking no shaking
31977,24.27638888888889,B8,0.1,Citrate,,15.0,Ct,7.0,Shaking no shaking
31978,24.609722222222224,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
31979,24.943055555555556,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
31980,25.27638888888889,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
31981,25.609722222222224,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
31982,25.943055555555556,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
31983,26.27638888888889,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
31984,26.609722222222224,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
31985,26.943055555555556,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
31986,27.27638888888889,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
31987,27.609722222222224,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
31988,27.943055555555556,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
31989,28.27638888888889,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
31990,28.609722222222224,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
31991,28.943055555555556,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
31992,29.27638888888889,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
31993,29.609722222222224,B8,0.102,Citrate,,15.0,Ct,7.0,Shaking no shaking
31994,29.943055555555556,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
31995,30.27638888888889,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
31996,30.609722222222224,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
31997,30.943055555555556,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
31998,31.27638888888889,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
31999,31.609722222222224,B8,0.101,Citrate,,15.0,Ct,7.0,Shaking no shaking
32000,31.943055555555556,B8,0.102,Citrate,,15.0,Ct,7.0,Shaking no shaking
32001,32.27638888888889,B8,0.102,Citrate,,15.0,Ct,7.0,Shaking no shaking
32002,32.609722222222224,B8,0.102,Citrate,,15.0,Ct,7.0,Shaking no shaking
32003,32.94305555555555,B8,0.102,Citrate,,15.0,Ct,7.0,Shaking no shaking
32004,33.27638888888889,B8,0.102,Citrate,,15.0,Ct,7.0,Shaking no shaking
32005,33.609722222222224,B8,0.102,Citrate,,15.0,Ct,7.0,Shaking no shaking
32006,33.94305555555555,B8,0.102,Citrate,,15.0,Ct,7.0,Shaking no shaking
32007,34.27638888888889,B8,0.102,Citrate,,15.0,Ct,7.0,Shaking no shaking
32008,34.609722222222224,B8,0.102,Citrate,,15.0,Ct,7.0,Shaking no shaking
32009,34.94305555555555,B8,0.102,Citrate,,15.0,Ct,7.0,Shaking no shaking
32010,35.27638888888889,B8,0.102,Citrate,,15.0,Ct,7.0,Shaking no shaking
32011,35.609722222222224,B8,0.102,Citrate,,15.0,Ct,7.0,Shaking no shaking
32012,35.94305555555555,B8,0.102,Citrate,,15.0,Ct,7.0,Shaking no shaking
32013,36.27638888888889,B8,0.102,Citrate,,15.0,Ct,7.0,Shaking no shaking
32014,36.609722222222224,B8,0.102,Citrate,,15.0,Ct,7.0,Shaking no shaking
32015,36.94305555555555,B8,0.102,Citrate,,15.0,Ct,7.0,Shaking no shaking
32016,37.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32017,37.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32018,37.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32019,38.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32020,38.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32021,38.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32022,39.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32023,39.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32024,39.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32025,40.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32026,40.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32027,40.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32028,41.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32029,41.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32030,41.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32031,42.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32032,42.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32033,42.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32034,43.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32035,43.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32036,43.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32037,44.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32038,44.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32039,44.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32040,45.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32041,45.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32042,45.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32043,46.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32044,46.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32045,46.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32046,47.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32047,47.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32048,47.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32049,48.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32050,48.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32051,48.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32052,49.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32053,49.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32054,49.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32055,50.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32056,50.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32057,50.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32058,51.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32059,51.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32060,51.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32061,52.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32062,52.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32063,52.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32064,53.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32065,53.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32066,53.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32067,54.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32068,54.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32069,54.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32070,55.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32071,55.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32072,55.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32073,56.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32074,56.609722222222224,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32075,56.94305555555555,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32076,57.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32077,57.609722222222224,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32078,57.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32079,58.27638888888889,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32080,58.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32081,58.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32082,59.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32083,59.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32084,59.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32085,60.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32086,60.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32087,60.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32088,61.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32089,61.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32090,61.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32091,62.27638888888889,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32092,62.609722222222224,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32093,62.94305555555555,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32094,63.27638888888889,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32095,63.609722222222224,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32096,63.94305555555555,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32097,64.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32098,64.60972222222222,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32099,64.94305555555556,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32100,65.27638888888889,B8,0.103,Citrate,,15.0,Ct,7.0,Shaking no shaking
32101,65.60972222222222,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32102,65.94305555555556,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32103,66.27638888888889,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32104,66.60972222222222,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32105,66.94305555555556,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32106,67.27638888888889,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32107,67.60972222222222,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32108,67.94305555555556,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32109,68.27638888888889,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32110,68.60972222222222,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32111,68.94305555555556,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32112,69.27638888888889,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32113,69.60972222222222,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32114,69.94305555555556,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32115,70.27638888888889,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32116,70.60972222222222,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32117,70.94305555555556,B8,0.104,Citrate,,15.0,Ct,7.0,Shaking no shaking
32118,71.27638888888889,B8,0.105,Citrate,,15.0,Ct,7.0,Shaking no shaking
32119,71.60972222222222,B8,0.105,Citrate,,15.0,Ct,7.0,Shaking no shaking
32120,71.94305555555556,B8,0.105,Citrate,,15.0,Ct,7.0,Shaking no shaking
32121,72.27638888888889,B8,0.105,Citrate,,15.0,Ct,7.0,Shaking no shaking
32122,72.60972222222222,B8,0.105,Citrate,,15.0,Ct,7.0,Shaking no shaking
32123,72.94305555555556,B8,0.105,Citrate,,15.0,Ct,7.0,Shaking no shaking
32124,0.2763888888888889,B9,0.104,Citrate,,5.0,Ct,4.0,Shaking no shaking
32125,0.6097222222222222,B9,0.103,Citrate,,5.0,Ct,4.0,Shaking no shaking
32126,0.9430555555555555,B9,0.102,Citrate,,5.0,Ct,4.0,Shaking no shaking
32127,1.2763888888888888,B9,0.101,Citrate,,5.0,Ct,4.0,Shaking no shaking
32128,1.6097222222222223,B9,0.101,Citrate,,5.0,Ct,4.0,Shaking no shaking
32129,1.9430555555555555,B9,0.1,Citrate,,5.0,Ct,4.0,Shaking no shaking
32130,2.276388888888889,B9,0.1,Citrate,,5.0,Ct,4.0,Shaking no shaking
32131,2.6097222222222225,B9,0.1,Citrate,,5.0,Ct,4.0,Shaking no shaking
32132,2.943055555555556,B9,0.1,Citrate,,5.0,Ct,4.0,Shaking no shaking
32133,3.276388888888889,B9,0.1,Citrate,,5.0,Ct,4.0,Shaking no shaking
32134,3.6097222222222225,B9,0.1,Citrate,,5.0,Ct,4.0,Shaking no shaking
32135,3.943055555555556,B9,0.1,Citrate,,5.0,Ct,4.0,Shaking no shaking
32136,4.276388888888889,B9,0.099,Citrate,,5.0,Ct,4.0,Shaking no shaking
32137,4.609722222222222,B9,0.099,Citrate,,5.0,Ct,4.0,Shaking no shaking
32138,4.9430555555555555,B9,0.099,Citrate,,5.0,Ct,4.0,Shaking no shaking
32139,5.276388888888889,B9,0.099,Citrate,,5.0,Ct,4.0,Shaking no shaking
32140,5.609722222222222,B9,0.099,Citrate,,5.0,Ct,4.0,Shaking no shaking
32141,5.9430555555555555,B9,0.099,Citrate,,5.0,Ct,4.0,Shaking no shaking
32142,6.276388888888889,B9,0.099,Citrate,,5.0,Ct,4.0,Shaking no shaking
32143,6.609722222222222,B9,0.099,Citrate,,5.0,Ct,4.0,Shaking no shaking
32144,6.9430555555555555,B9,0.099,Citrate,,5.0,Ct,4.0,Shaking no shaking
32145,7.276388888888889,B9,0.099,Citrate,,5.0,Ct,4.0,Shaking no shaking
32146,7.609722222222222,B9,0.099,Citrate,,5.0,Ct,4.0,Shaking no shaking
32147,7.9430555555555555,B9,0.1,Citrate,,5.0,Ct,4.0,Shaking no shaking
32148,8.27638888888889,B9,0.1,Citrate,,5.0,Ct,4.0,Shaking no shaking
32149,8.609722222222222,B9,0.1,Citrate,,5.0,Ct,4.0,Shaking no shaking
32150,8.943055555555556,B9,0.1,Citrate,,5.0,Ct,4.0,Shaking no shaking
32151,9.27638888888889,B9,0.1,Citrate,,5.0,Ct,4.0,Shaking no shaking
32152,9.609722222222222,B9,0.1,Citrate,,5.0,Ct,4.0,Shaking no shaking
32153,9.943055555555556,B9,0.1,Citrate,,5.0,Ct,4.0,Shaking no shaking
32154,10.27638888888889,B9,0.1,Citrate,,5.0,Ct,4.0,Shaking no shaking
32155,10.609722222222222,B9,0.1,Citrate,,5.0,Ct,4.0,Shaking no shaking
32156,10.943055555555556,B9,0.101,Citrate,,5.0,Ct,4.0,Shaking no shaking
32157,11.27638888888889,B9,0.101,Citrate,,5.0,Ct,4.0,Shaking no shaking
32158,11.609722222222222,B9,0.101,Citrate,,5.0,Ct,4.0,Shaking no shaking
32159,11.943055555555556,B9,0.102,Citrate,,5.0,Ct,4.0,Shaking no shaking
32160,12.27638888888889,B9,0.102,Citrate,,5.0,Ct,4.0,Shaking no shaking
32161,12.609722222222222,B9,0.102,Citrate,,5.0,Ct,4.0,Shaking no shaking
32162,12.943055555555556,B9,0.103,Citrate,,5.0,Ct,4.0,Shaking no shaking
32163,13.27638888888889,B9,0.104,Citrate,,5.0,Ct,4.0,Shaking no shaking
32164,13.609722222222222,B9,0.104,Citrate,,5.0,Ct,4.0,Shaking no shaking
32165,13.943055555555556,B9,0.105,Citrate,,5.0,Ct,4.0,Shaking no shaking
32166,14.27638888888889,B9,0.105,Citrate,,5.0,Ct,4.0,Shaking no shaking
32167,14.609722222222222,B9,0.105,Citrate,,5.0,Ct,4.0,Shaking no shaking
32168,14.943055555555556,B9,0.105,Citrate,,5.0,Ct,4.0,Shaking no shaking
32169,15.27638888888889,B9,0.105,Citrate,,5.0,Ct,4.0,Shaking no shaking
32170,15.609722222222222,B9,0.105,Citrate,,5.0,Ct,4.0,Shaking no shaking
32171,15.943055555555556,B9,0.106,Citrate,,5.0,Ct,4.0,Shaking no shaking
32172,16.27638888888889,B9,0.106,Citrate,,5.0,Ct,4.0,Shaking no shaking
32173,16.609722222222224,B9,0.106,Citrate,,5.0,Ct,4.0,Shaking no shaking
32174,16.943055555555556,B9,0.106,Citrate,,5.0,Ct,4.0,Shaking no shaking
32175,17.27638888888889,B9,0.106,Citrate,,5.0,Ct,4.0,Shaking no shaking
32176,17.609722222222224,B9,0.106,Citrate,,5.0,Ct,4.0,Shaking no shaking
32177,17.943055555555556,B9,0.106,Citrate,,5.0,Ct,4.0,Shaking no shaking
32178,18.27638888888889,B9,0.106,Citrate,,5.0,Ct,4.0,Shaking no shaking
32179,18.609722222222224,B9,0.107,Citrate,,5.0,Ct,4.0,Shaking no shaking
32180,18.943055555555556,B9,0.107,Citrate,,5.0,Ct,4.0,Shaking no shaking
32181,19.27638888888889,B9,0.107,Citrate,,5.0,Ct,4.0,Shaking no shaking
32182,19.609722222222224,B9,0.107,Citrate,,5.0,Ct,4.0,Shaking no shaking
32183,19.943055555555556,B9,0.108,Citrate,,5.0,Ct,4.0,Shaking no shaking
32184,20.27638888888889,B9,0.108,Citrate,,5.0,Ct,4.0,Shaking no shaking
32185,20.609722222222224,B9,0.108,Citrate,,5.0,Ct,4.0,Shaking no shaking
32186,20.943055555555556,B9,0.108,Citrate,,5.0,Ct,4.0,Shaking no shaking
32187,21.27638888888889,B9,0.108,Citrate,,5.0,Ct,4.0,Shaking no shaking
32188,21.609722222222224,B9,0.109,Citrate,,5.0,Ct,4.0,Shaking no shaking
32189,21.943055555555556,B9,0.109,Citrate,,5.0,Ct,4.0,Shaking no shaking
32190,22.27638888888889,B9,0.109,Citrate,,5.0,Ct,4.0,Shaking no shaking
32191,22.609722222222224,B9,0.11,Citrate,,5.0,Ct,4.0,Shaking no shaking
32192,22.943055555555556,B9,0.11,Citrate,,5.0,Ct,4.0,Shaking no shaking
32193,23.27638888888889,B9,0.11,Citrate,,5.0,Ct,4.0,Shaking no shaking
32194,23.609722222222224,B9,0.11,Citrate,,5.0,Ct,4.0,Shaking no shaking
32195,23.943055555555556,B9,0.11,Citrate,,5.0,Ct,4.0,Shaking no shaking
32196,24.27638888888889,B9,0.111,Citrate,,5.0,Ct,4.0,Shaking no shaking
32197,24.609722222222224,B9,0.111,Citrate,,5.0,Ct,4.0,Shaking no shaking
32198,24.943055555555556,B9,0.111,Citrate,,5.0,Ct,4.0,Shaking no shaking
32199,25.27638888888889,B9,0.111,Citrate,,5.0,Ct,4.0,Shaking no shaking
32200,25.609722222222224,B9,0.111,Citrate,,5.0,Ct,4.0,Shaking no shaking
32201,25.943055555555556,B9,0.112,Citrate,,5.0,Ct,4.0,Shaking no shaking
32202,26.27638888888889,B9,0.112,Citrate,,5.0,Ct,4.0,Shaking no shaking
32203,26.609722222222224,B9,0.112,Citrate,,5.0,Ct,4.0,Shaking no shaking
32204,26.943055555555556,B9,0.112,Citrate,,5.0,Ct,4.0,Shaking no shaking
32205,27.27638888888889,B9,0.112,Citrate,,5.0,Ct,4.0,Shaking no shaking
32206,27.609722222222224,B9,0.113,Citrate,,5.0,Ct,4.0,Shaking no shaking
32207,27.943055555555556,B9,0.113,Citrate,,5.0,Ct,4.0,Shaking no shaking
32208,28.27638888888889,B9,0.113,Citrate,,5.0,Ct,4.0,Shaking no shaking
32209,28.609722222222224,B9,0.113,Citrate,,5.0,Ct,4.0,Shaking no shaking
32210,28.943055555555556,B9,0.114,Citrate,,5.0,Ct,4.0,Shaking no shaking
32211,29.27638888888889,B9,0.114,Citrate,,5.0,Ct,4.0,Shaking no shaking
32212,29.609722222222224,B9,0.114,Citrate,,5.0,Ct,4.0,Shaking no shaking
32213,29.943055555555556,B9,0.114,Citrate,,5.0,Ct,4.0,Shaking no shaking
32214,30.27638888888889,B9,0.115,Citrate,,5.0,Ct,4.0,Shaking no shaking
32215,30.609722222222224,B9,0.114,Citrate,,5.0,Ct,4.0,Shaking no shaking
32216,30.943055555555556,B9,0.115,Citrate,,5.0,Ct,4.0,Shaking no shaking
32217,31.27638888888889,B9,0.115,Citrate,,5.0,Ct,4.0,Shaking no shaking
32218,31.609722222222224,B9,0.115,Citrate,,5.0,Ct,4.0,Shaking no shaking
32219,31.943055555555556,B9,0.116,Citrate,,5.0,Ct,4.0,Shaking no shaking
32220,32.27638888888889,B9,0.116,Citrate,,5.0,Ct,4.0,Shaking no shaking
32221,32.609722222222224,B9,0.116,Citrate,,5.0,Ct,4.0,Shaking no shaking
32222,32.94305555555555,B9,0.116,Citrate,,5.0,Ct,4.0,Shaking no shaking
32223,33.27638888888889,B9,0.116,Citrate,,5.0,Ct,4.0,Shaking no shaking
32224,33.609722222222224,B9,0.117,Citrate,,5.0,Ct,4.0,Shaking no shaking
32225,33.94305555555555,B9,0.117,Citrate,,5.0,Ct,4.0,Shaking no shaking
32226,34.27638888888889,B9,0.117,Citrate,,5.0,Ct,4.0,Shaking no shaking
32227,34.609722222222224,B9,0.117,Citrate,,5.0,Ct,4.0,Shaking no shaking
32228,34.94305555555555,B9,0.118,Citrate,,5.0,Ct,4.0,Shaking no shaking
32229,35.27638888888889,B9,0.118,Citrate,,5.0,Ct,4.0,Shaking no shaking
32230,35.609722222222224,B9,0.118,Citrate,,5.0,Ct,4.0,Shaking no shaking
32231,35.94305555555555,B9,0.118,Citrate,,5.0,Ct,4.0,Shaking no shaking
32232,36.27638888888889,B9,0.119,Citrate,,5.0,Ct,4.0,Shaking no shaking
32233,36.609722222222224,B9,0.119,Citrate,,5.0,Ct,4.0,Shaking no shaking
32234,36.94305555555555,B9,0.119,Citrate,,5.0,Ct,4.0,Shaking no shaking
32235,37.27638888888889,B9,0.119,Citrate,,5.0,Ct,4.0,Shaking no shaking
32236,37.609722222222224,B9,0.12,Citrate,,5.0,Ct,4.0,Shaking no shaking
32237,37.94305555555555,B9,0.12,Citrate,,5.0,Ct,4.0,Shaking no shaking
32238,38.27638888888889,B9,0.121,Citrate,,5.0,Ct,4.0,Shaking no shaking
32239,38.609722222222224,B9,0.121,Citrate,,5.0,Ct,4.0,Shaking no shaking
32240,38.94305555555555,B9,0.121,Citrate,,5.0,Ct,4.0,Shaking no shaking
32241,39.27638888888889,B9,0.121,Citrate,,5.0,Ct,4.0,Shaking no shaking
32242,39.609722222222224,B9,0.121,Citrate,,5.0,Ct,4.0,Shaking no shaking
32243,39.94305555555555,B9,0.122,Citrate,,5.0,Ct,4.0,Shaking no shaking
32244,40.27638888888889,B9,0.122,Citrate,,5.0,Ct,4.0,Shaking no shaking
32245,40.609722222222224,B9,0.122,Citrate,,5.0,Ct,4.0,Shaking no shaking
32246,40.94305555555555,B9,0.122,Citrate,,5.0,Ct,4.0,Shaking no shaking
32247,41.27638888888889,B9,0.123,Citrate,,5.0,Ct,4.0,Shaking no shaking
32248,41.609722222222224,B9,0.123,Citrate,,5.0,Ct,4.0,Shaking no shaking
32249,41.94305555555555,B9,0.123,Citrate,,5.0,Ct,4.0,Shaking no shaking
32250,42.27638888888889,B9,0.123,Citrate,,5.0,Ct,4.0,Shaking no shaking
32251,42.609722222222224,B9,0.124,Citrate,,5.0,Ct,4.0,Shaking no shaking
32252,42.94305555555555,B9,0.124,Citrate,,5.0,Ct,4.0,Shaking no shaking
32253,43.27638888888889,B9,0.124,Citrate,,5.0,Ct,4.0,Shaking no shaking
32254,43.609722222222224,B9,0.125,Citrate,,5.0,Ct,4.0,Shaking no shaking
32255,43.94305555555555,B9,0.125,Citrate,,5.0,Ct,4.0,Shaking no shaking
32256,44.27638888888889,B9,0.125,Citrate,,5.0,Ct,4.0,Shaking no shaking
32257,44.609722222222224,B9,0.125,Citrate,,5.0,Ct,4.0,Shaking no shaking
32258,44.94305555555555,B9,0.126,Citrate,,5.0,Ct,4.0,Shaking no shaking
32259,45.27638888888889,B9,0.126,Citrate,,5.0,Ct,4.0,Shaking no shaking
32260,45.609722222222224,B9,0.126,Citrate,,5.0,Ct,4.0,Shaking no shaking
32261,45.94305555555555,B9,0.126,Citrate,,5.0,Ct,4.0,Shaking no shaking
32262,46.27638888888889,B9,0.127,Citrate,,5.0,Ct,4.0,Shaking no shaking
32263,46.609722222222224,B9,0.127,Citrate,,5.0,Ct,4.0,Shaking no shaking
32264,46.94305555555555,B9,0.127,Citrate,,5.0,Ct,4.0,Shaking no shaking
32265,47.27638888888889,B9,0.127,Citrate,,5.0,Ct,4.0,Shaking no shaking
32266,47.609722222222224,B9,0.127,Citrate,,5.0,Ct,4.0,Shaking no shaking
32267,47.94305555555555,B9,0.128,Citrate,,5.0,Ct,4.0,Shaking no shaking
32268,48.27638888888889,B9,0.128,Citrate,,5.0,Ct,4.0,Shaking no shaking
